row,col,value
13,5,-2.37905930472e-13
13,6,-7.86331771936e-13
13,7,1.08783219251e-12
13,8,-3.05180922184e-12
13,9,-1.39485282074e-13
13,10,-3.51597975150e-12
13,11,-1.17668589575e-13
13,12,-2.68155799042e-13
13,13,47871.33459268294
13,14,-2.57435518017e-13
13,15,-1.58959548872e-12
13,16,8.22947846464e-13
13,17,1.85391217401e-11
13,18,-2.49595663709e-13
13,19,1.81196975660e-13
13,20,2.92198077652e-12
13,21,-1.47792889038e-12
13,22,4.88020686678e-12
13,23,7.40085672211e-13
13,24,4.13660719417e-12
13,25,-4.04445124295e-12
13,26,-1.55995497752e-11
13,27,3.11899251461e-13
13,28,-7.00718911279e-12
13,29,-6.02082646192e-12
13,30,2.73002568085e-13
13,31,1.89008015721e-12
13,32,-2.46434227575e-11
13,33,2242.405001058727
13,34,-3310.42903825202
13,35,3310.42903825202
13,36,3310.42903825202
13,37,3310.42903825202
13,38,3310.429038252022
13,39,3310.429038252015
13,40,3310.429038252028
13,41,3310.42903825202
13,42,3310.429038252027
13,43,3310.42903825202
13,44,3310.429038252022
13,45,0
13,46,3310.429038252021
13,47,3310.429038252024
13,48,3310.42903825202
13,49,3310.429038251983
13,50,3310.429038252021
13,51,3310.429038252018
13,52,3310.429038252012
13,53,3310.429038252024
13,54,3310.429038252013
13,55,3310.429038252017
13,56,3310.429038252012
13,57,3310.429038252024
13,58,3310.42903825204
13,59,3310.429038252021
13,60,3310.42903825203
13,61,3310.429038252038
13,62,3310.429038252019
13,63,3310.429038252017
13,64,3310.429038252049
13,65,0
14,1,1.92815577192e-31
14,2,-4.47360905849e-13
14,3,0
14,4,-3.53373832687e-14
14,5,2.76626953532e-14
14,6,-3.16255865494e-16
14,7,-1.47887056425e-13
14,8,-1.35295879152e-13
14,9,5.79720116525e-29
14,10,-7.73793908859e-15
14,11,-8.50121235988e-14
14,12,-1.66968607082e-14
14,13,-2.57435518017e-13
14,14,5343.472668670436
14,15,3.74691287015e-13
14,16,8.95313642418e-13
14,17,6.14628395327e-13
14,18,-5.50723860140e-14
14,19,-4.22530571070e-14
14,20,9.19876347101e-13
14,21,-5.43136597717e-15
14,22,6.21565174011e-14
14,23,-3.72339163814e-14
14,24,1.93695020516e-13
14,25,2.70961794498e-12
14,26,1.86554736085e-13
14,27,8.45061142140e-14
14,28,6.39458371046e-13
14,29,-1.07656551866e-12
14,30,-9.02916579771e-13
14,31,-1.66988190889e-13
14,32,-1.43035382039e-13
14,33,-1.96649703557e-13
14,34,4.47360905849e-13
14,35,-4.47360905849e-13
14,36,-6.74734581292e-13
14,37,-6.74734581292e-13
14,38,-4.47360905849e-13
14,39,-3.25194851838e-13
14,40,-4.10599446159e-13
14,41,-6.74734581292e-13
14,42,-4.47360905849e-13
14,43,-4.47360905849e-13
14,44,-4.89111712770e-13
14,45,0
14,46,-8119.076362342814
14,47,-1.38832940876e-12
14,48,-1.67864012540e-12
14,49,-1.94904572428e-12
14,50,-4.47360905849e-13
14,51,-6.74734581292e-13
14,52,-2.38221797696e-12
14,53,-7.29296636403e-13
14,54,-4.47360905849e-13
14,55,-6.58499902953e-13
14,56,-1.28845640907e-12
14,57,-4.21898848453e-12
14,58,-9.02108256735e-13
14,59,-9.02108256735e-13
14,60,-1.58042667691e-12
14,61,2.30144245356e-12
14,62,4.62133795924e-13
14,63,-4.47360905849e-13
14,64,-4.47360905849e-13
14,65,0
15,1,3.53414815277e-16
15,2,-4.55672237399e-12
15,3,0
15,4,-1.55873829242e-14
15,5,8.40769346250e-15
15,6,-3.26255561617e-14
15,7,7.76728057417e-14
15,8,-1.09694985006e-13
15,9,1.68153869250e-14
15,10,3.65323544764e-14
15,11,3.10262416402e-14
15,12,-2.34496974445e-14
15,13,-1.58959548872e-12
15,14,3.74691287015e-13
15,15,2829.359245571849
15,16,2.16797471646e-13
15,17,-1.03728524747e-13
15,18,-7.81359662942e-15
15,19,-1.97169675514e-14
15,20,2.30938256442e-13
15,21,1.90097809201e-14
15,22,-7.44810474964e-14
15,23,5.48583302835e-14
15,24,2.54812403272e-13
15,25,8.04206949740e-13
15,26,-9.36774225119e-15
15,27,-8.40769346250e-15
