ster,country,spec3,covs2,suffix,N,b_Delta_never,se_Delta_never,b__cons,se__cons,b_age2,se_age2,b_education_max,se_education_max,b_education_max2,se_education_max2,b_female,se_female,b_never,se_never,b_period_2,se_period_2,b_period_3,se_period_3,b_period_4,se_period_4,b_period_5,se_period_5,b_switcher_10,se_switcher_10,b_switcher_11,se_switcher_11,b_switcher_12,se_switcher_12,b_switcher_13,se_switcher_13,b_switcher_14,se_switcher_14,b_switcher_15,se_switcher_15,b_switcher_16,se_switcher_16,b_switcher_17,se_switcher_17,b_switcher_18,se_switcher_18,b_switcher_19,se_switcher_19,b_switcher_2,se_switcher_2,b_switcher_20,se_switcher_20,b_switcher_21,se_switcher_21,b_switcher_22,se_switcher_22,b_switcher_23,se_switcher_23,b_switcher_24,se_switcher_24,b_switcher_25,se_switcher_25,b_switcher_26,se_switcher_26,b_switcher_27,se_switcher_27,b_switcher_28,se_switcher_28,b_switcher_29,se_switcher_29,b_switcher_3,se_switcher_3,b_switcher_30,se_switcher_30,b_switcher_31,se_switcher_31,b_switcher_4,se_switcher_4,b_switcher_5,se_switcher_5,b_switcher_6,se_switcher_6,b_switcher_7,se_switcher_7,b_switcher_8,se_switcher_8,b_switcher_9,se_switcher_9,b_unbalanced,se_unbalanced,b_unbalanced_choice,se_unbalanced_choice
grc_CHN_cuu_ca,CHN,cuu,ca,,109535,,,0.0950635516674473,0.0210785548864148,-2.34222472232e-05,2.53152647473e-06,0.0182214080289739,0.0020557397738673,0.0016750999655578,0.0001317048446493,0.0638708834298232,0.0067481343756404,9.192549929466947,0.0132283710358456,0.2883658715712109,0.0057392218667778,0.5432966468696686,0.0059681309500295,0.7669786739748226,0.0060510959324076,,,9.428845696757838,0.2984114127241371,9.956514923699132,0.1939643169219174,9.560102264519596,0.0904847954654576,9.269740440933369,0.0894931741824241,,,,,,,,,,,,,9.206617997927864,0.0291223152146408,,,,,,,,,,,,,,,,,,,,,9.334527759720167,0.058618667946574,,,,,9.316967558914984,0.0359821118542534,9.033945692820248,0.1115092215620372,8.874726727186752,0.0685400010007353,9.673755376993867,0.0760519348521456,9.090735189079677,0.0418874474594203,9.220953325557826,0.1113584336640068,9.1790850750261,0.012910295839182,0.2883868106096745,0.0228833076273055
grc_IDN_cuu_c0,IDN,cuu,c0,,92450,,,0.8483041658552204,0.0472710413133443,,,,,,,,,11.35112688978651,0.0158405557494647,,,,,,,,,11.30649268556314,0.0564467385385312,20.39259465174091,8.93981348555195,11.30635448368453,0.0429475746699916,11.57842652889464,0.0442593256923566,11.28744384849014,0.0787780034744071,11.460853074473,0.0476832377371545,11.2216705359202,0.0270782802144874,11.73443091864644,0.0366670839359704,11.49396505420091,0.054569090804318,11.49233631236959,0.042282425616348,11.12871238089538,0.0232780479745339,11.32964636982812,0.0352035533759293,11.52434205346658,0.0678273468670152,11.45827849769733,0.0634574737501108,11.52140857234707,0.0759936900511141,11.38142939092672,0.0254793184194829,11.69312031601729,0.0559655279079444,11.48250402475235,0.0638980037607475,11.42223438642747,0.0496864179924071,11.37835285272073,0.0352677288921629,11.78997310168532,0.0615717178240862,11.45678928007407,0.0612023668455526,11.50368390054998,0.0467098094714965,11.09932110588229,0.1258513880180203,11.18310179624649,0.0241969812680652,11.50971542494065,0.044074222113756,11.16634633316003,0.0484314495102129,11.42419394082019,0.0837178547404405,11.21857674751452,0.0245285390473872,11.57901205367018,0.0396929195208037,11.37151246783156,0.0050272161959677,-0.4711757232348251,0.0478344186339324
grc_IDN_cuu_ca,IDN,cuu,ca,,92439,,,0.0671664567762617,0.0224796704933324,6.85472878821e-05,2.75264179562e-06,0.0208888517277927,0.0025465603123665,0.0023682488659684,0.0001430603640908,0.0547933966688735,0.0064719633032875,10.51264389351082,0.0195062554523466,0.2014059927261063,0.0080491384884284,0.3474880584279693,0.008317725676229,0.513326211365474,0.008806806669202,0.9828025573645056,0.009704673063334,10.51334626337939,0.1888958096738715,11.50158680489784,0.1982417425882274,10.6997592599029,0.1212344660853785,10.30620043843061,0.1075892007799626,10.19752139935876,0.0983285363057958,10.54816220669843,0.1308054789218235,10.56372240588392,0.0556155065561953,10.59483639631023,0.0633784205621022,10.69097083291764,0.1183658950811212,10.47570945428694,0.182457701224127,10.52070781166761,0.0345599661223257,10.54553966208306,0.09197331050836,10.48869692839247,0.1564291976511054,10.9635572973442,0.2190425541753027,10.56432706379453,0.1334990618067412,10.70996678851211,0.0632517098284955,10.69318935840947,0.1116284837095062,10.574585303148,0.1535162390690959,10.9914944804168,0.2639901123491308,10.75226201810411,0.0951855286448134,10.60879783444988,0.1000503501444613,10.7510378308661,0.1103739593143528,10.825847311024,0.101941791627107,10.75526304039695,0.1476913824421469,10.49624703466702,0.0410945906770392,10.65146123237441,0.1001521070910278,10.38333251664809,0.1300986382594764,10.31234151482598,0.1284277283900638,10.53745823095814,0.0446084029121745,10.43209408374957,0.0868596303405869,10.46211261015803,0.0142227890014125,0.1158091266077314,0.0234232960727755
grc_IDN_cuu_ca_n,IDN,cuu,ca,n,92439,0.0713975041144832,0.017615509810295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grc_IDN_iuu_ca,IDN,iuu,ca,,58045,,,0.0643957943581462,0.0317635931635764,-3.47124985062e-05,5.48964369173e-06,0.0354918341198202,0.0045755394193253,0.0031802599202,0.0002531613357788,-0.4822455566036753,0.0120638591045486,14.45798252648746,0.0362327421117047,0.0917877975760326,0.0139986935157178,-0.0498113345192651,0.0145481238010817,0.0162784957476174,0.015257694310511,0.334391995005739,0.0167960146502258,14.7474222067133,0.085974679528777,15.25575417268485,0.0915221314068903,14.80735139030991,0.1254514562267808,14.58880258757661,0.2007069444134031,14.52102479796861,0.1492218644781535,15.38071071243409,0.1509783418979504,14.63713065295054,0.0606630766270645,14.61278554461626,0.0819055966864768,14.50526474762915,0.122183048849617,14.83867641989955,0.1779044355740185,14.47292687459479,0.0559759955805826,14.54159784154795,0.0992392529523227,14.44905290638831,0.0333054023705645,14.90090363252488,0.040078461366174,14.96434002097484,0.1342479008097568,14.71670788171928,0.069185385875924,14.6459688076205,0.1219343610034981,14.58630832393312,0.0769883557022788,14.36313365850038,0.0498511916127689,14.73189441878677,0.0952054950819578,14.68662407212716,0.1173188910930635,14.92199077271233,0.1100940096441509,14.88138859021057,0.1321874676735348,14.56248294386834,0.0973119767058552,14.50462698166124,0.0564151838440902,15.01612270483208,0.1222586907468324,14.52800689305549,0.0929092159512871,14.99358822437563,0.1862960549604315,14.61646927621324,0.0607444390796779,14.42049309160003,0.1010747331024604,14.36886341136327,0.0251792444994325,0.205872348648128,0.033734877646015
grc_TZA_cuu_ca,TZA,cuu,ca,,29864,,,0.1343562677740308,0.0187236378521883,3.0235660649e-06,3.85116106654e-06,-0.0047941572011184,0.0035051074357857,0.0046532184678943,0.0002431043601678,0.0023528552563522,0.009737804905804,13.64395764842912,0.017951525767714,0.1512556354216684,0.0061162974589125,0.3875707473748083,0.0068992566071715,,,,,,,,,,,,,,,,,,,,,,,,,13.83244689587433,0.0282685931756269,,,,,,,,,,,,,,,,,,,,,13.02000029236311,0.3897004060064783,,,,,13.76259828688337,0.1588576905499517,13.85382315495512,0.0958167661127378,14.36064175105387,0.1022250513593713,13.89103267571955,0.0295681870244778,,,,,13.76984710997459,0.0202413344149737,0.3704110519656573,0.0277095638657287
