schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_TZA_cub_ca,TZA,cub,consumption,urban,balanced,ca,,,nominal,run_grc,2026-05-12T16:41:44.222409,2026-05-12T16:41:44.305221,2026-05-12T16:41:44.405269,2026-05-12T16:41:45.172063,-0.7097433932800046,0.12233400218662849,0.2672448200363813,0.032809661959140854,-0.6271081162773341,0.4326190073566069,0.10669325086285456,0.01449372523391263,0.40474945719661404,23526,36.733,1
