schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_CHN_uo_cuu_ca,CHN,cuu,consumption,urban,unbalanced,ca,,uo,nominal,run_grc,2026-05-13T01:31:57.626004,2026-05-13T01:31:57.666524,2026-05-13T01:31:57.724542,2026-05-13T01:31:58.117095,-0.9759678727834271,0.1715801452365129,-0.024174184239122792,0.05679464036924121,-7.072577083251976,52.408629181471554,0.044641927632696574,0.050901311559959715,0.3028953468261609,26155,58.452,1
