schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_TZA_cuu_c2,TZA,cuu,consumption,urban,unbalanced,c2,,,nominal,run_grc,2026-05-12T15:10:56.312977,2026-05-12T15:10:56.387825,2026-05-12T15:10:56.456446,2026-05-12T15:10:56.958065,-0.5337862569056132,0.09297650231125153,0.30135441992639406,0.0387398174127799,-0.28871053589533885,0.14614574762931734,0.10250591313037917,0.014437676565029431,0.08353945685262598,29864,39.057,1
