schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_CHN_iuu_exp_ca,CHN,iuu,income,urban,unbalanced,ca,exp,,nominal,run_grc,2026-05-08T20:18:54.443052,2026-05-08T20:18:54.559874,2026-05-08T20:18:54.699512,2026-05-08T20:18:56.538794,-0.9844548304961884,0.20057983173892166,0.2518243743580949,0.11222827248038182,-1.0349808756855383,18.00539391216077,0.04891166665573222,4.644512665955026,0.360436135853891,41406,139.547,1
