schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_IDN_cnu_exp_c1,IDN,cnu,consumption,nonag,unbalanced,c1,exp,,nominal,run_grc,2026-05-11T15:39:34.906586,2026-05-11T15:39:35.493587,2026-05-11T15:39:36.148526,2026-05-11T15:40:08.153594,0.7851907032956381,0.34781826195241766,-0.048129061309798736,0.049275361804116985,0.15807063080559924,0.032987033853484886,0.05126886099775166,0.017390521513212777,0.40587326448490196,69447,3074.614,1
