schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_TZA_iuu_maxexpsh_c3,TZA,iuu,income,urban,unbalanced,c3,maxexpsh,,nominal,run_grc,2026-05-11T23:08:37.315726,2026-05-11T23:08:37.350732,2026-05-11T23:08:37.391270,2026-05-11T23:08:37.663352,-0.2488841642406815,0.21573939726835809,0.12257533028575932,0.1429754416393407,-0.2032612440575735,0.24835363463240884,-0.03266997523247038,0.10180132887270818,0.10651761893556018,9339,11.636,1
