schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_CHN_ro_iuu_ct,CHN,iuu,income,urban,unbalanced,ct,,ro,nominal,run_grc,2026-05-08T11:15:43.626317,2026-05-08T11:15:43.746336,2026-05-08T11:15:43.869432,2026-05-08T11:15:44.962699,-2.0176335516474944,0.24954891205577637,0.20892809036575088,0.194227140466927,0.3059678621507904,0.20515677054527726,0.002028565442890651,0.001107609846545969,0.665772918507342,23481,31.193,1
