schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_IDN_cub_c1,IDN,cub,consumption,urban,balanced,c1,,,nominal,run_grc,2026-05-08T02:53:09.480642,2026-05-08T02:53:09.922218,2026-05-08T02:53:10.341972,2026-05-08T02:53:33.846395,-0.2115874329529203,0.09595464868973343,0.05069918384325309,0.022585447057312066,-0.041828738499804605,0.038055506784915316,0.006998386935264769,0.00673024111582206,0.6563322111960367,16391,491.533,1
