schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_IDN_cnu_c1,IDN,cnu,consumption,nonag,unbalanced,c1,,,nominal,run_grc,2026-05-12T21:59:25.794511,2026-05-12T21:59:26.196403,2026-05-12T21:59:26.613032,2026-05-12T21:59:41.498214,0.8103114875822034,0.36394644644319696,-0.05214598442490444,0.049869975259621065,0.1561471540348076,0.03363709851659605,0.04689991183180338,0.017482858205838846,0.07453174140327243,69445,2687.154,1
