schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_IDN_cub_birth_ca,IDN,cub,consumption,urban,balanced,ca,birth,,nominal,run_grc,2026-05-11T20:12:53.054691,2026-05-11T20:12:53.741811,2026-05-11T20:12:54.348841,2026-05-11T20:13:26.903397,-0.3184012745763993,0.12281603575560275,0.03925050613934412,0.018572309734729005,-0.04754677464224592,0.04049616861131587,0.015533694655726207,0.01662301956855788,0.6721128711375065,16391,764.154,1
