schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_TZA_iuu_expsh_c3,TZA,iuu,income,urban,unbalanced,c3,expsh,,nominal,run_grc,2026-05-09T10:54:25.779469,2026-05-09T10:54:25.818479,2026-05-09T10:54:25.868705,2026-05-09T10:54:26.078265,-0.23392521109107225,0.215819081087951,0.10861317203042431,0.14709655482521852,-0.20338154348380738,0.2450839942300714,-0.04512419125478992,0.10228297161969747,0.08391079176407049,9339,12.105,1
