schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_CHN_uo_iuu_c0,CHN,iuu,income,urban,unbalanced,c0,,uo,nominal,run_grc,2026-05-08T11:24:42.893908,2026-05-08T11:24:42.940395,2026-05-08T11:24:42.996096,2026-05-08T11:24:43.181011,-0.2001439938893964,0.6687352349305346,-0.08719809925257271,0.14262143544329042,-0.11060194347140201,0.23522612455513206,-0.00030078998285307604,0.0005544172557508966,8.98846567431158e+307,14554,3.846,1
