schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_CHN_cub_maxexpsh_ca,CHN,cub,consumption,urban,balanced,ca,maxexpsh,,nominal,run_grc,2026-05-11T19:58:03.225308,2026-05-11T19:58:03.436497,2026-05-11T19:58:03.723550,2026-05-11T19:58:06.034728,-0.2247213174754154,0.13389094682970445,0.0995596669488335,0.020048038195839682,0.02952066337586906,0.05245500706673156,0.09408535340170067,0.020999833109689257,0.017607549044159523,56855,337.29,1
