schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_IDN_iuu_maxexp_c1,IDN,iuu,income,urban,unbalanced,c1,maxexp,,nominal,run_grc,2026-05-09T01:48:30.867891,2026-05-09T01:48:30.944126,2026-05-09T01:48:31.026183,2026-05-09T01:48:34.028680,0.4621303671318544,0.16637746215843888,-0.16072373976114468,0.06619292896894573,0.09646605657630825,0.03701310155456424,-0.025400928965732032,0.028180539281113328,0.212549446080388,58047,1834.521,1
