schema_version,stem,country,spec3,depvar,choice,balance,covs2,family,hukou,values,estimator,main_mtime,n_mtime,a_mtime,g_mtime,b_phi,se_phi,b_delta_never,se_delta_never,b_delta_always,se_delta_always,b_delta_avg,se_delta_avg,J_p,N,runtime_s,converged
1,grc_CHN_cub_expsh_c2,CHN,cub,consumption,urban,balanced,c2,expsh,,nominal,run_grc,2026-05-09T08:21:04.847600,2026-05-09T08:21:04.887605,2026-05-09T08:21:04.942852,2026-05-09T08:21:05.502599,-0.09927483226917092,0.12881740077984632,0.1055955742896388,0.027034028559310776,0.06360103389878703,0.045980074023675925,0.09373851772484043,0.02099124458361584,0.013750586932655327,56853,194.743,1
