index | b_base                   | b_new                    | equal
    1 |   1.3817468388444244e+01 |   1.3817468388444244e+01 | 1
    2 |   1.4077871149319972e+01 |   1.4077871149319972e+01 | 1
    3 |   1.3450092281036511e+01 |   1.3450092281036511e+01 | 1
    4 |   1.4148096265182675e+01 |   1.4148096265182675e+01 | 1
    5 |   1.4125197219746529e+01 |   1.4125197219746529e+01 | 1
    6 |   1.4684120572728329e+01 |   1.4684120572728329e+01 | 1
    7 |   1.4285214893410373e+01 |   1.4285214893410373e+01 | 1
    8 |   1.6673326848555245e-01 |   1.6673326848555245e-01 | 1
    9 |  -5.1496766642560798e-01 |  -5.1496766642560798e-01 | 1
   10 |   1.4910834972315500e+01 |   1.4910834972315500e+01 | 1
   11 |   1.5562507233205666e-01 |   1.5562507233205666e-01 | 1
   12 |   3.8875569050571346e-01 |   3.8875569050571346e-01 | 1
   13 |   1.3981811641348870e+01 |   1.3981811641348870e+01 | 1
   14 |   4.8351876361223745e-01 |   4.8351876361223745e-01 | 1
