index | b_base                   | b_new                    | equal
    1 |   9.3399185444804598e+00 |   9.3399185444804598e+00 | 1
    2 |   9.4398794018365617e+00 |   9.4398794018365617e+00 | 1
    3 |   9.6110778436116089e+00 |   9.6110778436116089e+00 | 1
    4 |   9.5789254276690343e+00 |   9.5789254276690343e+00 | 1
    5 |   9.4389960927004424e+00 |   9.4389960927004424e+00 | 1
    6 |   9.1292485480185448e+00 |   9.1292485480185448e+00 | 1
    7 |   9.9038300036731197e+00 |   9.9038300036731197e+00 | 1
    8 |   9.2903033687950352e+00 |   9.2903033687950352e+00 | 1
    9 |   9.4288136607377044e+00 |   9.4288136607377044e+00 | 1
   10 |   9.7011532365399766e+00 |   9.7011532365399766e+00 | 1
   11 |   1.0068203095921596e+01 |   1.0068203095921596e+01 | 1
   12 |   9.8568453926509516e+00 |   9.8568453926509516e+00 | 1
   13 |   9.4901272035010980e+00 |   9.4901272035010980e+00 | 1
   14 |   8.2523769617792342e-02 |   8.2523769617792342e-02 | 1
   15 |  -7.2510503452292610e-02 |  -7.2510503452292610e-02 | 1
   16 |   9.7656132871528580e+00 |   9.7656132871528580e+00 | 1
   17 |   2.9956119201215436e-01 |   2.9956119201215436e-01 | 1
   18 |   5.4675221202032132e-01 |   5.4675221202032132e-01 | 1
   19 |   7.7297575727324930e-01 |   7.7297575727324930e-01 | 1
   20 |   5.1920796949220995e-03 |   5.1920796949220995e-03 | 1
   21 |   9.3866924895638508e+00 |   9.3866924895638508e+00 | 1
   22 |   4.1248236170525071e-01 |   4.1248236170525071e-01 | 1
