index | b_base                   | b_new                    | equal
    1 |   9.3107948634376179e+00 |   9.3107948634376179e+00 | 1
    2 |   9.4156511997835359e+00 |   9.4156511997835359e+00 | 1
    3 |   9.5561374292030781e+00 |   9.5561374292030781e+00 | 1
    4 |   9.5364694051433609e+00 |   9.5364694051433609e+00 | 1
    5 |   9.3691405142127646e+00 |   9.3691405142127646e+00 | 1
    6 |   9.1690878417400850e+00 |   9.1690878417400850e+00 | 1
    7 |   9.8139103415884321e+00 |   9.8139103415884321e+00 | 1
    8 |   9.2918651954655260e+00 |   9.2918651954655260e+00 | 1
    9 |   9.4140071682784061e+00 |   9.4140071682784061e+00 | 1
   10 |   9.6613725252717408e+00 |   9.6613725252717408e+00 | 1
   11 |   9.8844831108193265e+00 |   9.8844831108193265e+00 | 1
   12 |   9.6633613997837582e+00 |   9.6633613997837582e+00 | 1
   13 |   9.4276818348542459e+00 |   9.4276818348542459e+00 | 1
   14 |   8.7326001681083038e-02 |   8.7326001681083038e-02 | 1
   15 |   1.2784211207963508e-01 |   1.2784211207963508e-01 | 1
   16 |   9.4932755561146038e+00 |   9.4932755561146038e+00 | 1
   17 |   3.0640616753554623e-01 |   3.0640616753554623e-01 | 1
   18 |   5.4090327117727133e-01 |   5.4090327117727133e-01 | 1
   19 |   7.6639414278132079e-01 |   7.6639414278132079e-01 | 1
   20 |   1.4514277772600706e-02 |   1.4514277772600706e-02 | 1
   21 |   9.3547899741828484e+00 |   9.3547899741828484e+00 | 1
   22 |   2.4681079433867628e-01 |   2.4681079433867628e-01 | 1
