index | b_base                   | b_new                    | equal
    1 |   1.0890085104452149e+01 |   1.0890085104452149e+01 | 1
    2 |   1.0929885298971126e+01 |   1.0929885298971126e+01 | 1
    3 |   1.1155235461730340e+01 |   1.1155235461730340e+01 | 1
    4 |   1.0922967657621637e+01 |   1.0922967657621637e+01 | 1
    5 |   1.1077267868521316e+01 |   1.1077267868521316e+01 | 1
    6 |   1.0887561299893605e+01 |   1.0887561299893605e+01 | 1
    7 |   1.1014914492520251e+01 |   1.1014914492520251e+01 | 1
    8 |   1.1026216263560581e+01 |   1.1026216263560581e+01 | 1
    9 |   1.0884879759882882e+01 |   1.0884879759882882e+01 | 1
   10 |   1.1012290049997704e+01 |   1.1012290049997704e+01 | 1
   11 |   1.1446907111829855e+01 |   1.1446907111829855e+01 | 1
   12 |   1.1170184256899274e+01 |   1.1170184256899274e+01 | 1
   13 |   1.0586188075931933e+01 |   1.0586188075931933e+01 | 1
   14 |   1.0724780297764941e+01 |   1.0724780297764941e+01 | 1
   15 |   1.1091015239547060e+01 |   1.1091015239547060e+01 | 1
   16 |   1.1072822801127655e+01 |   1.1072822801127655e+01 | 1
   17 |   1.0956246737639983e+01 |   1.0956246737639983e+01 | 1
   18 |   1.1090102347801766e+01 |   1.1090102347801766e+01 | 1
   19 |   1.0880649678926684e+01 |   1.0880649678926684e+01 | 1
   20 |   1.1072419907284605e+01 |   1.1072419907284605e+01 | 1
   21 |   1.0856373136097821e+01 |   1.0856373136097821e+01 | 1
   22 |   1.1409838766353847e+01 |   1.1409838766353847e+01 | 1
   23 |   1.0973572777106588e+01 |   1.0973572777106588e+01 | 1
   24 |   1.1180512119706606e+01 |   1.1180512119706606e+01 | 1
   25 |   1.1110116088245984e+01 |   1.1110116088245984e+01 | 1
   26 |   1.1031510277550430e+01 |   1.1031510277550430e+01 | 1
   27 |   1.1764115619147280e+01 |   1.1764115619147280e+01 | 1
   28 |   1.1323756782060189e+01 |   1.1323756782060189e+01 | 1
   29 |   1.0992204635869120e+01 |   1.0992204635869120e+01 | 1
   30 |   1.1378167522733696e+01 |   1.1378167522733696e+01 | 1
   31 |   1.1420000862965136e+01 |   1.1420000862965136e+01 | 1
   32 |   7.0283738539662313e-02 |   7.0283738539662313e-02 | 1
   33 |  -3.0388859240360749e-01 |  -3.0388859240360749e-01 | 1
   34 |   1.1338674014125012e+01 |   1.1338674014125012e+01 | 1
   35 |   2.0960442571690988e-01 |   2.0960442571690988e-01 | 1
   36 |   3.8121146744346096e-01 |   3.8121146744346096e-01 | 1
   37 |   5.9461232085226734e-01 |   5.9461232085226734e-01 | 1
   38 |   1.0926676099994268e+00 |   1.0926676099994268e+00 | 1
   39 |   6.3539878174238883e-04 |   6.3539878174238883e-04 | 1
   40 |   1.0854447130555517e+01 |   1.0854447130555517e+01 | 1
   41 |   2.6377164578363316e-01 |   2.6377164578363316e-01 | 1
