index | b_base                   | b_new                    | equal
    1 |   9.6195064227562008e-02 |   9.6195064227562008e-02 | 1
    2 |   7.9026070987558039e-02 |   7.9026070987558039e-02 | 1
    3 |   8.2725416673403135e-02 |   8.2725416673403135e-02 | 1
    4 |   9.6483884313368712e-02 |   9.6483884313368712e-02 | 1
    5 |   1.2854011982348923e-01 |   1.2854011982348923e-01 | 1
    6 |   5.0251735810993854e-02 |   5.0251735810993854e-02 | 1
    7 |   1.1194857753574046e-01 |   1.1194857753574046e-01 | 1
    8 |   9.7410348676353287e-02 |   9.7410348676353287e-02 | 1
    9 |   7.0436170248729696e-02 |   7.0436170248729696e-02 | 1
   10 |   3.1528649506688808e-02 |   3.1528649506688808e-02 | 1
   11 |   5.4624523954790671e-02 |   5.4624523954790671e-02 | 1
   12 |   9.1683391398874756e-02 |   9.1683391398874756e-02 | 1
