index | b_base                   | b_new                    | equal
    1 |   1.0678111288888189e+01 |   1.0678111288888189e+01 | 1
    2 |   1.0708015042198054e+01 |   1.0708015042198054e+01 | 1
    3 |   1.0765948121539049e+01 |   1.0765948121539049e+01 | 1
    4 |   1.0798336322063788e+01 |   1.0798336322063788e+01 | 1
    5 |   1.0766684674496998e+01 |   1.0766684674496998e+01 | 1
    6 |   1.0943741158653264e+01 |   1.0943741158653264e+01 | 1
    7 |   1.0652513706447136e+01 |   1.0652513706447136e+01 | 1
    8 |   1.0871508898962247e+01 |   1.0871508898962247e+01 | 1
    9 |   1.0722182370501720e+01 |   1.0722182370501720e+01 | 1
   10 |   1.0702125677352639e+01 |   1.0702125677352639e+01 | 1
   11 |   1.1106426465949520e+01 |   1.1106426465949520e+01 | 1
   12 |   1.0728504518435164e+01 |   1.0728504518435164e+01 | 1
   13 |   1.0791628641781106e+01 |   1.0791628641781106e+01 | 1
   14 |   1.0608678362135365e+01 |   1.0608678362135365e+01 | 1
   15 |   1.0690017432956443e+01 |   1.0690017432956443e+01 | 1
   16 |   1.0872946783293145e+01 |   1.0872946783293145e+01 | 1
   17 |   1.0745123662366440e+01 |   1.0745123662366440e+01 | 1
   18 |   1.0786352494501184e+01 |   1.0786352494501184e+01 | 1
   19 |   1.1438311129318095e+01 |   1.1438311129318095e+01 | 1
   20 |   1.0831707649235645e+01 |   1.0831707649235645e+01 | 1
   21 |   1.0589276814119806e+01 |   1.0589276814119806e+01 | 1
   22 |   1.0717049092233314e+01 |   1.0717049092233314e+01 | 1
   23 |   1.0641767679302179e+01 |   1.0641767679302179e+01 | 1
   24 |   1.0868867394356444e+01 |   1.0868867394356444e+01 | 1
   25 |   1.0862537593217017e+01 |   1.0862537593217017e+01 | 1
   26 |   1.0883471230961369e+01 |   1.0883471230961369e+01 | 1
   27 |   1.0815047499270721e+01 |   1.0815047499270721e+01 | 1
   28 |   1.0807170594193341e+01 |   1.0807170594193341e+01 | 1
   29 |   1.0852015660278754e+01 |   1.0852015660278754e+01 | 1
   30 |   1.0816477385779391e+01 |   1.0816477385779391e+01 | 1
   31 |   1.0884592062793915e+01 |   1.0884592062793915e+01 | 1
   32 |  -3.9347343994178545e-02 |  -3.9347343994178545e-02 | 1
   33 |   9.2722516701559010e-01 |   9.2722516701559010e-01 | 1
   34 |   1.0927452236148470e+01 |   1.0927452236148470e+01 | 1
   35 |   2.9821712710724729e-01 |   2.9821712710724729e-01 | 1
   36 |   4.8531786221655893e-01 |   4.8531786221655893e-01 | 1
   37 |   6.9425783532532115e-01 |   6.9425783532532115e-01 | 1
   38 |   1.1872011171732078e+00 |   1.1872011171732078e+00 | 1
   39 |  -6.6274524694579975e-03 |  -6.6274524694579975e-03 | 1
   40 |   1.0641911212035827e+01 |   1.0641911212035827e+01 | 1
   41 |   4.5748990679818624e-01 |   4.5748990679818624e-01 | 1
