index | b_base                   | b_new                    | equal
    1 |   1.0808364800477577e+01 |   1.0808364800477577e+01 | 1
    2 |   1.0856946744887404e+01 |   1.0856946744887404e+01 | 1
    3 |   1.1079389646389084e+01 |   1.1079389646389084e+01 | 1
    4 |   1.0855101281951336e+01 |   1.0855101281951336e+01 | 1
    5 |   1.0975973241491657e+01 |   1.0975973241491657e+01 | 1
    6 |   1.0844841889785837e+01 |   1.0844841889785837e+01 | 1
    7 |   1.0944815820284285e+01 |   1.0944815820284285e+01 | 1
    8 |   1.0964915394418991e+01 |   1.0964915394418991e+01 | 1
    9 |   1.0805328210669112e+01 |   1.0805328210669112e+01 | 1
   10 |   1.0932257447111677e+01 |   1.0932257447111677e+01 | 1
   11 |   1.1288858605368661e+01 |   1.1288858605368661e+01 | 1
   12 |   1.1091798950433734e+01 |   1.1091798950433734e+01 | 1
   13 |   1.0519772705654432e+01 |   1.0519772705654432e+01 | 1
   14 |   1.0676309864787131e+01 |   1.0676309864787131e+01 | 1
   15 |   1.0938103252572180e+01 |   1.0938103252572180e+01 | 1
   16 |   1.1038008273160193e+01 |   1.1038008273160193e+01 | 1
   17 |   1.0857562948293205e+01 |   1.0857562948293205e+01 | 1
   18 |   1.0974164788760394e+01 |   1.0974164788760394e+01 | 1
   19 |   1.0834993658536254e+01 |   1.0834993658536254e+01 | 1
   20 |   1.1012863513263445e+01 |   1.1012863513263445e+01 | 1
   21 |   1.0800700295896583e+01 |   1.0800700295896583e+01 | 1
   22 |   1.1280456375974168e+01 |   1.1280456375974168e+01 | 1
   23 |   1.0885117263396946e+01 |   1.0885117263396946e+01 | 1
   24 |   1.1079699480269857e+01 |   1.1079699480269857e+01 | 1
   25 |   1.1034018604399012e+01 |   1.1034018604399012e+01 | 1
   26 |   1.0933274568891212e+01 |   1.0933274568891212e+01 | 1
   27 |   1.1629893261395896e+01 |   1.1629893261395896e+01 | 1
   28 |   1.1243186517143359e+01 |   1.1243186517143359e+01 | 1
   29 |   1.0895694230786917e+01 |   1.0895694230786917e+01 | 1
   30 |   1.1258214632030153e+01 |   1.1258214632030153e+01 | 1
   31 |   1.1334851454535768e+01 |   1.1334851454535768e+01 | 1
   32 |   3.7828671466852544e-02 |   3.7828671466852544e-02 | 1
   33 |  -2.0929130626415166e-01 |  -2.0929130626415166e-01 | 1
   34 |   1.1243913503445581e+01 |   1.1243913503445581e+01 | 1
   35 |   3.1217243486792101e-01 |   3.1217243486792101e-01 | 1
   36 |   4.5252967462379684e-01 |   4.5252967462379684e-01 | 1
   37 |   7.2148965253382935e-01 |   7.2148965253382935e-01 | 1
   38 |   1.2073644092740825e+00 |   1.2073644092740825e+00 | 1
   39 |   2.0007515715911445e-02 |   2.0007515715911445e-02 | 1
   40 |  -1.4979149468035159e-06 |  -1.4979149468035159e-06 | 1
   41 |   0.0000000000000000e+00 |   0.0000000000000000e+00 | 1
