index | b_base                   | b_new                    | equal
    1 |   1.3854541454396005e+01 |   1.3854541454396005e+01 | 1
    2 |   1.4117745425902140e+01 |   1.4117745425902140e+01 | 1
    3 |   1.3571990749964371e+01 |   1.3571990749964371e+01 | 1
    4 |   1.4183037488281744e+01 |   1.4183037488281744e+01 | 1
    5 |   1.4163878086654609e+01 |   1.4163878086654609e+01 | 1
    6 |   1.4717727957154727e+01 |   1.4717727957154727e+01 | 1
    7 |   1.4319429914222569e+01 |   1.4319429914222569e+01 | 1
    8 |   1.6471034295809839e-01 |   1.6471034295809839e-01 | 1
    9 |  -5.0819144702465979e-01 |  -5.0819144702465979e-01 | 1
   10 |   1.4938233439447869e+01 |   1.4938233439447869e+01 | 1
   11 |   1.5272514735523682e-01 |   1.5272514735523682e-01 | 1
   12 |   3.9106639100898916e-01 |   3.9106639100898916e-01 | 1
   13 |  -7.0864531270356385e-02 |  -7.0864531270356385e-02 | 1
   14 |   0.0000000000000000e+00 |   0.0000000000000000e+00 | 1
