index | b_base                   | b_new                    | equal
    1 |   1.0895347176906737e+01 |   1.0895347176906737e+01 | 1
    2 |   1.0934124735438701e+01 |   1.0934124735438701e+01 | 1
    3 |   1.1160584393868200e+01 |   1.1160584393868200e+01 | 1
    4 |   1.0927897087517788e+01 |   1.0927897087517788e+01 | 1
    5 |   1.1082669292873204e+01 |   1.1082669292873204e+01 | 1
    6 |   1.0889338028601964e+01 |   1.0889338028601964e+01 | 1
    7 |   1.1019742656452618e+01 |   1.1019742656452618e+01 | 1
    8 |   1.1030674775439779e+01 |   1.1030674775439779e+01 | 1
    9 |   1.0890402493060874e+01 |   1.0890402493060874e+01 | 1
   10 |   1.1017179501755798e+01 |   1.1017179501755798e+01 | 1
   11 |   1.1458737786582160e+01 |   1.1458737786582160e+01 | 1
   12 |   1.1174095589538405e+01 |   1.1174095589538405e+01 | 1
   13 |   1.0590848718089587e+01 |   1.0590848718089587e+01 | 1
   14 |   1.0729737797411770e+01 |   1.0729737797411770e+01 | 1
   15 |   1.1094258384679586e+01 |   1.1094258384679586e+01 | 1
   16 |   1.1077867729092990e+01 |   1.1077867729092990e+01 | 1
   17 |   1.0962057936204674e+01 |   1.0962057936204674e+01 | 1
   18 |   1.1095791612803115e+01 |   1.1095791612803115e+01 | 1
   19 |   1.0885334428270271e+01 |   1.0885334428270271e+01 | 1
   20 |   1.1076166072820927e+01 |   1.1076166072820927e+01 | 1
   21 |   1.0859938953580798e+01 |   1.0859938953580798e+01 | 1
   22 |   1.1417153231469909e+01 |   1.1417153231469909e+01 | 1
   23 |   1.0979092605188630e+01 |   1.0979092605188630e+01 | 1
   24 |   1.1185893744764954e+01 |   1.1185893744764954e+01 | 1
   25 |   1.1114203631327122e+01 |   1.1114203631327122e+01 | 1
   26 |   1.1036884111357818e+01 |   1.1036884111357818e+01 | 1
   27 |   1.1769283078320779e+01 |   1.1769283078320779e+01 | 1
   28 |   1.1329246676842551e+01 |   1.1329246676842551e+01 | 1
   29 |   1.0997731502625985e+01 |   1.0997731502625985e+01 | 1
   30 |   1.1384209569096420e+01 |   1.1384209569096420e+01 | 1
   31 |   1.1425122995422077e+01 |   1.1425122995422077e+01 | 1
   32 |   7.1051849868695699e-02 |   7.1051849868695699e-02 | 1
   33 |  -3.0555846443756429e-01 |  -3.0555846443756429e-01 | 1
   34 |   1.1344207941865882e+01 |   1.1344207941865882e+01 | 1
   35 |   2.1011776575345562e-01 |   2.1011776575345562e-01 | 1
   36 |   3.8197794831873377e-01 |   3.8197794831873377e-01 | 1
   37 |   5.9605266391924905e-01 |   5.9605266391924905e-01 | 1
   38 |   1.0947537245070957e+00 |   1.0947537245070957e+00 | 1
   39 |   4.4693910273730015e-04 |   4.4693910273730015e-04 | 1
   40 |  -7.8603046884763352e-03 |  -7.8603046884763352e-03 | 1
   41 |   1.0858971598457188e+01 |   1.0858971598457188e+01 | 1
   42 |   2.6287520730198982e-01 |   2.6287520730198982e-01 | 1
