index | b_base                   | b_new                    | equal
    1 |   1.3848656710002011e+01 |   1.3848656710002011e+01 | 1
    2 |   1.4174238114165508e+01 |   1.4174238114165508e+01 | 1
    3 |   1.6446994853623528e+02 |   1.6446994853623528e+02 | 1
    4 |   1.3993418914885858e+01 |   1.3993418914885858e+01 | 1
    5 |   1.4218550178885870e+01 |   1.4218550178885870e+01 | 1
    6 |   1.4838122094670632e+01 |   1.4838122094670632e+01 | 1
    7 |   1.4316371806691603e+01 |   1.4316371806691603e+01 | 1
    8 |   1.5467108903356616e-01 |   1.5467108903356616e-01 | 1
    9 |  -6.9658969224810463e-01 |  -6.9658969224810463e-01 | 1
   10 |   1.5724885620318600e+01 |   1.5724885620318600e+01 | 1
   11 |   1.2383768000145801e-01 |   1.2383768000145801e-01 | 1
   12 |   3.4403196778463868e-01 |   3.4403196778463868e-01 | 1
   13 |   1.4040506709066475e+01 |   1.4040506709066475e+01 | 1
   14 |   5.9699089665187066e-01 |   5.9699089665187066e-01 | 1
