index | b_base                   | b_new                    | equal
    1 |   9.4644437908449591e-02 |   9.4644437908449591e-02 | 1
    2 |   7.4161693530858330e-02 |   7.4161693530858330e-02 | 1
    3 |   7.4294105476720038e-02 |   7.4294105476720038e-02 | 1
    4 |   1.1355035603640856e-01 |   1.1355035603640856e-01 | 1
    5 |   1.7159784867420513e-01 |   1.7159784867420513e-01 | 1
    6 |   4.1181220895436410e-02 |   4.1181220895436410e-02 | 1
    7 |   1.1927346389430862e-01 |   1.1927346389430862e-01 | 1
    8 |   9.8525897536186138e-02 |   9.8525897536186138e-02 | 1
    9 |   5.5443039497426828e-02 |   5.5443039497426828e-02 | 1
   10 |  -2.9307776562669655e-02 |  -2.9307776562669655e-02 | 1
   11 |   2.3269148171666948e-02 |   2.3269148171666948e-02 | 1
   12 |   8.2550983293227881e-02 |   8.2550983293227881e-02 | 1
