index | b_base                   | b_new                    | equal
    1 |   1.0914169591068760e+01 |   1.0914169591068760e+01 | 1
    2 |   1.0949834979120734e+01 |   1.0949834979120734e+01 | 1
    3 |   1.1177038022687388e+01 |   1.1177038022687388e+01 | 1
    4 |   1.0943540888691452e+01 |   1.0943540888691452e+01 | 1
    5 |   1.1104394164822146e+01 |   1.1104394164822146e+01 | 1
    6 |   1.0898627414323304e+01 |   1.0898627414323304e+01 | 1
    7 |   1.1038998342765042e+01 |   1.1038998342765042e+01 | 1
    8 |   1.1043632108281553e+01 |   1.1043632108281553e+01 | 1
    9 |   1.0910017169874759e+01 |   1.0910017169874759e+01 | 1
   10 |   1.1031230494621266e+01 |   1.1031230494621266e+01 | 1
   11 |   1.1475713251473566e+01 |   1.1475713251473566e+01 | 1
   12 |   1.1187583178857192e+01 |   1.1187583178857192e+01 | 1
   13 |   1.0609048703698141e+01 |   1.0609048703698141e+01 | 1
   14 |   1.0739406284687576e+01 |   1.0739406284687576e+01 | 1
   15 |   1.1108450458841428e+01 |   1.1108450458841428e+01 | 1
   16 |   1.1089722637618260e+01 |   1.1089722637618260e+01 | 1
   17 |   1.0981348836447047e+01 |   1.0981348836447047e+01 | 1
   18 |   1.1114840089172294e+01 |   1.1114840089172294e+01 | 1
   19 |   1.0897259121198779e+01 |   1.0897259121198779e+01 | 1
   20 |   1.1090251090361187e+01 |   1.1090251090361187e+01 | 1
   21 |   1.0874046487912336e+01 |   1.0874046487912336e+01 | 1
   22 |   1.1437774969577816e+01 |   1.1437774969577816e+01 | 1
   23 |   1.0996580945748116e+01 |   1.0996580945748116e+01 | 1
   24 |   1.1203390934254154e+01 |   1.1203390934254154e+01 | 1
   25 |   1.1129444097947877e+01 |   1.1129444097947877e+01 | 1
   26 |   1.1053543556753528e+01 |   1.1053543556753528e+01 | 1
   27 |   1.1790478190965437e+01 |   1.1790478190965437e+01 | 1
   28 |   1.1342397611850656e+01 |   1.1342397611850656e+01 | 1
   29 |   1.1013965990618852e+01 |   1.1013965990618852e+01 | 1
   30 |   1.1405071000129233e+01 |   1.1405071000129233e+01 | 1
   31 |   1.1442063490494775e+01 |   1.1442063490494775e+01 | 1
   32 |   7.7178443140012029e-02 |   7.7178443140012029e-02 | 1
   33 |  -3.2023354375306118e-01 |  -3.2023354375306118e-01 | 1
   34 |   1.1362241810931776e+01 |   1.1362241810931776e+01 | 1
   35 |   2.1101994822895961e-01 |   2.1101994822895961e-01 | 1
   36 |   3.8303231020293732e-01 |   3.8303231020293732e-01 | 1
   37 |   5.9964560615755147e-01 |   5.9964560615755147e-01 | 1
   38 |   1.1018707913906183e+00 |   1.1018707913906183e+00 | 1
   39 |  -9.2961382673102215e-03 |  -9.2961382673102215e-03 | 1
   40 |  -7.1705544630966855e-06 |  -7.1705544630966855e-06 | 1
   41 |   1.0873419738079503e+01 |   1.0873419738079503e+01 | 1
   42 |   2.5513191801378071e-01 |   2.5513191801378071e-01 | 1
