index | b_base                   | b_new                    | equal
    1 |   7.2125882285738574e-02 |   7.2125882285738574e-02 | 1
    2 |   2.3476408157891704e-03 |   2.3476408157891704e-03 | 1
    3 |   7.4072269489933576e-02 |   7.4072269489933576e-02 | 1
    4 |   2.5879753499833381e-02 |   2.5879753499833381e-02 | 1
    5 |   8.6287333298156702e-02 |   8.6287333298156702e-02 | 1
    6 |   4.5553800459615816e-02 |   4.5553800459615816e-02 | 1
    7 |   4.2619048482313529e-02 |   4.2619048482313529e-02 | 1
    8 |   8.5271451192536665e-02 |   8.5271451192536665e-02 | 1
    9 |   4.6522762249128040e-02 |   4.6522762249128040e-02 | 1
   10 |  -9.0871609949291943e-02 |  -9.0871609949291943e-02 | 1
   11 |  -1.6498304622151322e-03 |  -1.6498304622151322e-03 | 1
   12 |   1.7818849691106381e-01 |   1.7818849691106381e-01 | 1
   13 |   1.3546126443592127e-01 |   1.3546126443592127e-01 | 1
   14 |   2.3108630647203129e-02 |   2.3108630647203129e-02 | 1
   15 |   2.7979268077399602e-02 |   2.7979268077399602e-02 | 1
   16 |   6.3221828679182981e-02 |   6.3221828679182981e-02 | 1
   17 |   2.1832925352757986e-02 |   2.1832925352757986e-02 | 1
   18 |   8.6980527812821076e-02 |   8.6980527812821076e-02 | 1
   19 |   2.8548590463334807e-02 |   2.8548590463334807e-02 | 1
   20 |   9.5061589028247184e-02 |   9.5061589028247184e-02 | 1
   21 |  -7.7204786460208480e-02 |  -7.7204786460208480e-02 | 1
   22 |   5.8373752854405152e-02 |   5.8373752854405152e-02 | 1
   23 |  -5.5694047252643902e-03 |  -5.5694047252643902e-03 | 1
   24 |   1.6549031754913499e-02 |   1.6549031754913499e-02 | 1
   25 |   4.0395792342944929e-02 |   4.0395792342944929e-02 | 1
   26 |  -1.8583289991727919e-01 |  -1.8583289991727919e-01 | 1
   27 |  -4.9547132505950151e-02 |  -4.9547132505950151e-02 | 1
   28 |   5.2619314899575165e-02 |   5.2619314899575165e-02 | 1
   29 |  -6.6749670201339761e-02 |  -6.6749670201339761e-02 | 1
   30 |  -7.9391708099360664e-02 |  -7.9391708099360664e-02 | 1
