index | b_base                   | b_new                    | equal
    1 |   1.0235024192352521e-01 |   1.0235024192352521e-01 | 1
    2 |  -4.0129725028449736e-01 |  -4.0129725028449736e-01 | 1
    3 |   1.6795227726211562e-01 |   1.6795227726211562e-01 | 1
    4 |  -1.3879293048220911e+00 |  -1.3879293048220911e+00 | 1
    5 |   4.1744803523686791e-01 |   4.1744803523686791e-01 | 1
    6 |  -4.3130163218580031e-01 |  -4.3130163218580031e-01 | 1
    7 |  -9.0799318988738803e-02 |  -9.0799318988738803e-02 | 1
    8 |   8.2752286371649553e-03 |   8.2752286371649553e-03 | 1
