index | b_base                   | b_new                    | equal
    1 |   1.3850281614702173e+01 |   1.3850281614702173e+01 | 1
    2 |   1.4101006554073207e+01 |   1.4101006554073207e+01 | 1
    3 |   1.3883427048421508e+01 |   1.3883427048421508e+01 | 1
    4 |   1.4205993468078724e+01 |   1.4205993468078724e+01 | 1
    5 |   1.4112311646864987e+01 |   1.4112311646864987e+01 | 1
    6 |   1.4619661059961233e+01 |   1.4619661059961233e+01 | 1
    7 |   1.4325366242663360e+01 |   1.4325366242663360e+01 | 1
    8 |   1.6011900420481945e-01 |   1.6011900420481945e-01 | 1
    9 |  -4.1342740246436832e-01 |  -4.1342740246436832e-01 | 1
   10 |   1.4817419675160791e+01 |   1.4817419675160791e+01 | 1
   11 |   1.5511655525741133e-01 |   1.5511655525741133e-01 | 1
   12 |   3.8899315868556139e-01 |   3.8899315868556139e-01 | 1
   13 |  -6.2575457384313984e-02 |  -6.2575457384313984e-02 | 1
   14 |   1.4013941534884793e+01 |   1.4013941534884793e+01 | 1
   15 |   4.9276962474844321e-01 |   4.9276962474844321e-01 | 1
