index | b_base                   | b_new                    | equal
    1 |   1.3850241769074652e+01 |   1.3850241769074652e+01 | 1
    2 |   1.4111833133924870e+01 |   1.4111833133924870e+01 | 1
    3 |   1.3532945260786896e+01 |   1.3532945260786896e+01 | 1
    4 |   1.4170408337383869e+01 |   1.4170408337383869e+01 | 1
    5 |   1.4162470583341150e+01 |   1.4162470583341150e+01 | 1
    6 |   1.4716965116691023e+01 |   1.4716965116691023e+01 | 1
    7 |   1.4317385191181964e+01 |   1.4317385191181964e+01 | 1
    8 |   1.6728585940382765e-01 |   1.6728585940382765e-01 | 1
    9 |  -5.2261573320403543e-01 |  -5.2261573320403543e-01 | 1
   10 |   1.4954834586830684e+01 |   1.4954834586830684e+01 | 1
   11 |   1.5545973203349278e-01 |   1.5545973203349278e-01 | 1
   12 |   3.8837527316423154e-01 |   3.8837527316423154e-01 | 1
   13 |  -6.2536004630350917e-02 |  -6.2536004630350917e-02 | 1
   14 |   1.4013865084829632e+01 |   1.4013865084829632e+01 | 1
   15 |   4.8603917370634442e-01 |   4.8603917370634442e-01 | 1
