index | b_base                   | b_new                    | equal
    1 |   1.0514385812353465e+01 |   1.0514385812353465e+01 | 1
    2 |   1.0521301352294467e+01 |   1.0521301352294467e+01 | 1
    3 |   1.0740564358330349e+01 |   1.0740564358330349e+01 | 1
    4 |   1.0497586372523179e+01 |   1.0497586372523179e+01 | 1
    5 |   1.0652636013396268e+01 |   1.0652636013396268e+01 | 1
    6 |   1.0388072866461314e+01 |   1.0388072866461314e+01 | 1
    7 |   1.0322872714117240e+01 |   1.0322872714117240e+01 | 1
    8 |   1.0542214720226799e+01 |   1.0542214720226799e+01 | 1
    9 |   1.0415542326688723e+01 |   1.0415542326688723e+01 | 1
   10 |   1.0515051889922344e+01 |   1.0515051889922344e+01 | 1
   11 |   1.1443555872250121e+01 |   1.1443555872250121e+01 | 1
   12 |   1.0698323750358806e+01 |   1.0698323750358806e+01 | 1
   13 |   1.0284189718880503e+01 |   1.0284189718880503e+01 | 1
   14 |   1.0202175152284504e+01 |   1.0202175152284504e+01 | 1
   15 |   1.0491399147730261e+01 |   1.0491399147730261e+01 | 1
   16 |   1.0567906341227001e+01 |   1.0567906341227001e+01 | 1
   17 |   1.0591072359755287e+01 |   1.0591072359755287e+01 | 1
   18 |   1.0686337468293706e+01 |   1.0686337468293706e+01 | 1
   19 |   1.0492439704901031e+01 |   1.0492439704901031e+01 | 1
   20 |   1.0549306165465914e+01 |   1.0549306165465914e+01 | 1
   21 |   1.0493624774393846e+01 |   1.0493624774393846e+01 | 1
   22 |   1.0949686289451606e+01 |   1.0949686289451606e+01 | 1
   23 |   1.0566813681944719e+01 |   1.0566813681944719e+01 | 1
   24 |   1.0703940617255437e+01 |   1.0703940617255437e+01 | 1
   25 |   1.0694322278481623e+01 |   1.0694322278481623e+01 | 1
   26 |   1.0606732031264459e+01 |   1.0606732031264459e+01 | 1
   27 |   1.0995502859348703e+01 |   1.0995502859348703e+01 | 1
   28 |   1.0776702721349997e+01 |   1.0776702721349997e+01 | 1
   29 |   1.0574825882199596e+01 |   1.0574825882199596e+01 | 1
   30 |   1.0820811004859486e+01 |   1.0820811004859486e+01 | 1
   31 |   1.0809142364016655e+01 |   1.0809142364016655e+01 | 1
   32 |   6.3509662929890173e-02 |   6.3509662929890173e-02 | 1
   33 |  -4.9131558697975719e-01 |  -4.9131558697975719e-01 | 1
   34 |   1.0816681004521035e+01 |   1.0816681004521035e+01 | 1
   35 |   2.0174380008393239e-01 |   2.0174380008393239e-01 | 1
   36 |   3.4791121770907774e-01 |   3.4791121770907774e-01 | 1
   37 |   5.1385963244382193e-01 |   5.1385963244382193e-01 | 1
   38 |   9.8347720204608780e-01 |   9.8347720204608780e-01 | 1
   39 |   5.4661683789273025e-02 |   5.4661683789273025e-02 | 1
   40 |   6.8528387883918634e-05 |   6.8528387883918634e-05 | 1
   41 |   2.0905280068752957e-02 |   2.0905280068752957e-02 | 1
   42 |   2.3663473629206228e-03 |   2.3663473629206228e-03 | 1
   43 |   1.0461539707247429e+01 |   1.0461539707247429e+01 | 1
   44 |   1.1952441283526923e-01 |   1.1952441283526923e-01 | 1
