index | b_base                   | b_new                    | equal
    1 |   9.5909865726361119e+00 |   9.5909865726361119e+00 | 1
    2 |   9.6422858330967536e+00 |   9.6422858330967536e+00 | 1
    3 |   9.7611401008613239e+00 |   9.7611401008613239e+00 | 1
    4 |   9.7677376302732082e+00 |   9.7677376302732082e+00 | 1
    5 |   9.5051994270395337e+00 |   9.5051994270395337e+00 | 1
    6 |   9.1492776348486249e+00 |   9.1492776348486249e+00 | 1
    7 |   9.9320323075924026e+00 |   9.9320323075924026e+00 | 1
    8 |   9.4932009759635676e+00 |   9.4932009759635676e+00 | 1
    9 |   9.6163996874613424e+00 |   9.6163996874613424e+00 | 1
   10 |   9.8775217637149666e+00 |   9.8775217637149666e+00 | 1
   11 |   1.0414963170276247e+01 |   1.0414963170276247e+01 | 1
   12 |   1.0083105150619094e+01 |   1.0083105150619094e+01 | 1
   13 |   9.7189677078265522e+00 |   9.7189677078265522e+00 | 1
   14 |   9.5456048303336691e-02 |   9.5456048303336691e-02 | 1
   15 |  -1.5482985121785453e-01 |  -1.5482985121785453e-01 | 1
   16 |   1.0039686734275875e+01 |   1.0039686734275875e+01 | 1
   17 |   3.1490239557914174e-01 |   3.1490239557914174e-01 | 1
   18 |   5.7418222279747666e-01 |   5.7418222279747666e-01 | 1
   19 |   8.0738428874500390e-01 |   8.0738428874500390e-01 | 1
   20 |  -8.5087908166184261e-03 |  -8.5087908166184261e-03 | 1
   21 |  -9.7838731712284521e-05 |  -9.7838731712284521e-05 | 1
   22 |   0.0000000000000000e+00 |   0.0000000000000000e+00 | 1
