index | b_base                   | b_new                    | equal
    1 |   1.3999038196011282e+01 |   1.3999038196011282e+01 | 1
    2 |   1.4145916237093191e+01 |   1.4145916237093191e+01 | 1
    3 |   1.4125077362680576e+01 |   1.4125077362680576e+01 | 1
    4 |   1.4084770880084175e+01 |   1.4084770880084175e+01 | 1
    5 |   1.4402719705898221e+01 |   1.4402719705898221e+01 | 1
    6 |   1.4719170940115777e+01 |   1.4719170940115777e+01 | 1
    7 |   1.4678647992371754e+01 |   1.4678647992371754e+01 | 1
    8 |   4.5005764668016496e-01 |   4.5005764668016496e-01 | 1
    9 |  -1.2808766977449675e+00 |  -1.2808766977449675e+00 | 1
   10 |   1.3312844637221920e+01 |   1.3312844637221920e+01 | 1
   11 |   1.4222479965990324e+01 |   1.4222479965990324e+01 | 1
   12 |   1.8684359566339412e-01 |   1.8684359566339412e-01 | 1
