timestamp,cpu_pct,cpu_perf_pct,mem_used_gb,mem_commit_gb,mem_commit_limit_gb,pagefile_pct,stata_pid,stata_ws_gb,stata_cpu_sec,stata_threads
# logical_cores=22
# header_repeated_below
timestamp,cpu_pct,cpu_perf_pct,mem_used_gb,mem_commit_gb,mem_commit_limit_gb,pagefile_pct,stata_pid,stata_ws_gb,stata_cpu_sec,stata_threads
2026-05-06 00:20:41,11.1,151.1,24.47,40.03,71.99,3.67,33416,0.739,8688.2,3
2026-05-06 00:20:49,9.1,131.8,24.46,40.06,71.99,3.67,33416,0.771,8696.2,3
2026-05-06 00:20:58,11.4,131.3,24.17,40.07,71.99,3.67,33416,0.771,8704.3,3
2026-05-06 00:21:06,8,124,24.16,40.06,71.99,3.67,33416,0.771,8712.4,3
2026-05-06 00:21:14,9.5,135.8,24.15,40.06,71.99,3.67,33416,0.771,8720.5,3
2026-05-06 00:21:22,7.7,122.2,24.02,40.06,71.99,3.67,33416,0.771,8728.5,3
2026-05-06 00:21:31,6.9,127.5,24.08,40.07,71.99,3.67,33416,0.771,8736.6,3
2026-05-06 00:21:39,8.9,125.4,24.06,40.07,71.99,3.67,33416,0.771,8744.6,3
2026-05-06 00:21:47,19.6,121,23.92,40.08,71.99,3.67,33416,0.771,8752.6,3
2026-05-06 00:21:56,8.4,129.8,23.94,40.07,71.99,3.67,33416,0.771,8760.7,3
2026-05-06 00:22:04,8.9,118.5,24.16,40.07,71.99,3.67,33416,0.771,8768.8,3
2026-05-06 00:22:12,8.5,124.2,24.11,40.08,71.99,3.67,33416,0.771,8777,3
2026-05-06 00:22:20,8.6,128.2,24.1,40.07,71.99,3.67,33416,0.771,8785.1,3
2026-05-06 00:22:29,9.8,135.3,24.07,40.08,71.99,3.67,33416,0.771,8793.4,3
2026-05-06 00:22:37,7.4,135.4,24.02,40.07,71.99,3.67,33416,0.771,8801.5,3
2026-05-06 00:22:45,8.5,130.6,24.07,40.07,71.99,3.67,33416,0.771,8809.6,3
2026-05-06 00:22:54,9.2,124.4,23.99,40.08,71.99,3.67,33416,0.771,8817.8,3
2026-05-06 00:23:02,8.6,118.8,24.08,40.08,71.99,3.67,33416,0.771,8825.9,3
2026-05-06 00:23:10,8.2,126.1,24.13,40.09,71.99,3.67,33416,0.771,8834.1,3
2026-05-06 00:23:18,8,150.7,24.13,40.09,71.99,3.67,33416,0.771,8842.1,3
2026-05-06 00:23:27,8.8,144.8,23.98,40.02,71.99,3.67,33416,0.771,8850.3,5
2026-05-06 00:23:35,7.6,125.8,23.99,40.03,71.99,3.67,33416,0.771,8858.3,5
2026-05-06 00:23:43,7.6,143.4,23.74,40.03,71.99,3.67,33416,0.771,8866.4,5
2026-05-06 00:23:51,8.9,126.3,23.78,40.03,71.99,3.67,33416,0.771,8874.6,5
2026-05-06 00:24:00,8.2,143.5,23.94,40.03,71.99,3.67,33416,0.771,8882.6,5
2026-05-06 00:24:08,7.9,122.7,24.1,40.06,71.99,3.67,33416,0.771,8890.8,5
2026-05-06 00:24:16,8,150.1,24.12,40.06,71.99,3.67,33416,0.771,8898.9,5
2026-05-06 00:24:24,8.7,125.8,24.04,40.06,71.99,3.67,33416,0.771,8906.9,5
2026-05-06 00:24:33,8.3,145.1,24.06,40.04,71.99,3.67,33416,0.771,8915,5
2026-05-06 00:24:41,11.3,145.2,24.08,40.05,71.99,3.67,33416,0.771,8923.1,5
2026-05-06 00:24:49,8.5,147.1,23.98,40.05,71.99,3.67,33416,0.771,8931.3,3
2026-05-06 00:24:57,7.3,137.1,24.11,40.06,71.99,3.67,33416,0.771,8939.4,3
2026-05-06 00:25:06,7.1,137.3,24.19,40.05,71.99,3.67,33416,0.771,8947.6,3
2026-05-06 00:25:14,13.4,126.1,24.3,40.08,71.99,3.67,33416,0.771,8955.6,3
2026-05-06 00:25:22,8,128.2,24.26,40.07,71.99,3.67,33416,0.771,8963.8,3
2026-05-06 00:25:30,7.8,131.3,24.27,40.1,71.99,3.67,33416,0.771,8971.9,3
2026-05-06 00:25:39,8.2,131.2,24.51,40.11,71.99,3.67,33416,0.771,8980,3
2026-05-06 00:25:47,9.7,139,24.75,40.09,71.99,3.67,33416,0.771,8988.1,3
2026-05-06 00:25:55,7.7,133.1,24.93,40.08,71.99,3.67,33416,0.771,8996.2,3
2026-05-06 00:26:04,11.4,153,25.01,40.08,71.99,3.67,33416,0.771,9004.3,3
2026-05-06 00:26:12,8.5,128.9,25,40.08,71.99,3.67,33416,0.771,9012.4,3
2026-05-06 00:26:20,7.7,120.7,25.14,40.07,71.99,3.67,33416,0.771,9020.5,3
2026-05-06 00:26:28,9.4,140.9,24.97,40.07,71.99,3.67,33416,0.771,9028.5,3
2026-05-06 00:26:36,8.3,153.9,24.93,40.05,71.99,3.67,33416,0.771,9036.5,3
2026-05-06 00:26:45,9.6,132.2,24.99,40.05,71.99,3.67,33416,0.771,9044.5,3
2026-05-06 00:26:53,12,128.4,25.14,40.04,71.99,3.67,33416,0.771,9052.7,3
2026-05-06 00:27:01,9.7,136,25.28,40.04,71.99,3.67,33416,0.771,9060.9,3
2026-05-06 00:27:09,16,127,25.36,40.05,71.99,3.67,33416,0.771,9069,3
2026-05-06 00:27:18,9.9,150.2,25.38,40.05,71.99,3.67,33416,0.771,9077.1,3
2026-05-06 00:27:26,9.4,128.5,25.39,40.05,71.99,3.67,33416,0.771,9085.2,3
2026-05-06 00:27:34,8.5,125.3,25.4,40.04,71.99,3.67,33416,0.771,9093.4,3
2026-05-06 00:27:43,7.5,125.7,25.27,40.03,71.99,3.67,33416,0.771,9101.4,3
2026-05-06 00:27:51,8.5,129.8,25.21,40.03,71.99,3.67,33416,0.771,9109.6,3
2026-05-06 00:27:59,7.7,119.7,25.2,40.03,71.99,3.67,33416,0.771,9117.7,3
2026-05-06 00:28:07,8.6,124.2,25.31,40.03,71.99,3.67,33416,0.771,9125.8,3
2026-05-06 00:28:16,8.2,141.8,25.32,40.02,71.99,3.67,33416,0.771,9134,3
2026-05-06 00:28:24,8.4,135.3,25.01,40.04,71.99,3.67,33416,0.771,9142.1,3
2026-05-06 00:28:32,7.4,143.6,24.82,40.04,71.99,3.67,33416,0.771,9150.3,3
2026-05-06 00:28:40,8.7,141,24.82,40.04,71.99,3.67,33416,0.771,9158.3,3
2026-05-06 00:28:49,8.6,131.7,24.83,40.05,71.99,3.67,33416,0.771,9166.4,3
2026-05-06 00:28:57,14.6,150.9,25,40.04,71.99,3.67,33416,0.771,9174.3,3
2026-05-06 00:29:05,7.9,131,25.19,40.04,71.99,3.67,33416,0.771,9182.4,3
2026-05-06 00:29:13,10.2,130.4,25.18,40.05,71.99,3.67,33416,0.771,9190.5,3
2026-05-06 00:29:22,6.8,124,25.13,40.04,71.99,3.67,33416,0.771,9198.6,5
2026-05-06 00:29:30,8.1,132.9,24.88,40.04,71.99,3.67,33416,0.771,9206.7,5
2026-05-06 00:29:38,7.2,128.9,24.92,40.04,71.99,3.67,33416,0.771,9214.8,5
2026-05-06 00:29:46,9.5,122.9,24.91,40.04,71.99,3.67,33416,0.771,9222.8,5
2026-05-06 00:29:55,9,143.3,24.6,40.04,71.99,3.67,33416,0.771,9230.8,5
2026-05-06 00:30:03,13,156.1,24.81,40.14,71.99,3.67,33416,0.771,9238.9,5
2026-05-06 00:30:11,12.5,162.2,24.81,40.13,71.99,3.67,33416,0.771,9246.9,5
2026-05-06 00:30:19,13.5,126.6,24.86,40.13,71.99,3.67,33416,0.771,9254.9,5
2026-05-06 00:30:28,12.8,145.2,24.99,40.14,71.99,3.64,33416,0.771,9263.2,5
2026-05-06 00:30:36,8.9,142.7,25.13,40.15,71.99,3.64,33416,0.771,9271.3,5
2026-05-06 00:30:44,13.8,163,25.13,40.15,71.99,3.64,33416,0.771,9279.5,5
2026-05-06 00:30:53,15.3,169.2,25.19,40.17,71.99,3.64,33416,0.771,9287.5,5
2026-05-06 00:31:01,10.7,148.1,25.07,40.16,71.99,3.64,33416,0.771,9295.6,5
2026-05-06 00:31:09,9.2,134.5,25.08,40.16,71.99,3.64,33416,0.771,9303.7,5
2026-05-06 00:31:17,8.7,131.9,24.99,40.16,71.99,3.64,33416,0.771,9311.9,5
2026-05-06 00:31:26,9.8,132.8,25.14,40.16,71.99,3.64,33416,0.771,9320,5
2026-05-06 00:31:34,12.8,125.8,25.03,40.14,71.99,3.64,33416,0.771,9328,3
2026-05-06 00:31:42,7.2,134.6,24.77,40.14,71.99,3.64,33416,0.771,9336.2,3
2026-05-06 00:31:50,10.1,142.2,24.65,40.14,71.99,3.64,33416,0.771,9344.2,3
2026-05-06 00:31:58,9.2,142.1,24.6,40.13,71.99,3.64,33416,0.771,9352.4,3
2026-05-06 00:32:07,7,144.3,24.47,40.13,71.99,3.64,33416,0.771,9360.5,3
2026-05-06 00:32:15,14.2,149.2,24.46,40.1,71.99,3.64,33416,0.771,9368.5,3
2026-05-06 00:32:23,7.7,109.3,24.42,40.06,71.99,3.64,33416,0.771,9376.6,3
2026-05-06 00:32:31,4.3,65.4,24.41,40.05,71.99,3.64,33416,0.771,9384.7,3
2026-05-06 00:32:40,6.2,110.6,24.44,40.07,71.99,3.64,33416,0.771,9392.8,3
2026-05-06 00:32:48,6.7,76.9,24.41,40.05,71.99,3.64,33416,0.771,9400.9,3
2026-05-06 00:32:56,7.2,65.4,24.41,40.05,71.99,3.64,33416,0.771,9409,3
2026-05-06 00:33:05,11.9,68.3,24.43,40.08,71.99,3.64,33416,0.771,9417,3
2026-05-06 00:33:13,9.1,123.2,24.43,40.07,71.99,3.64,33416,0.771,9425.1,3
2026-05-06 00:33:21,6.1,79.7,24.42,40.07,71.99,3.64,33416,0.771,9433.2,3
2026-05-06 00:33:29,7.9,92,24.42,40.06,71.99,3.64,33416,0.771,9441.4,3
2026-05-06 00:33:38,11,105.9,24.42,40.07,71.99,3.64,33416,0.771,9449.5,3
2026-05-06 00:33:46,6,79.2,24.44,40.09,71.99,3.64,33416,0.771,9457.6,3
2026-05-06 00:33:54,6.5,79.6,24.43,40.09,71.99,3.64,33416,0.771,9465.7,3
2026-05-06 00:34:03,7.9,97.6,24.43,40.09,71.99,3.64,33416,0.771,9473.8,3
2026-05-06 00:34:11,14.3,117.8,24.46,40.11,71.99,3.64,33416,0.771,9482,3
2026-05-06 00:34:19,9.6,95.8,24.43,40.09,71.99,3.64,33416,0.771,9490.1,3
2026-05-06 00:34:27,10,86,24.42,40.09,71.99,3.64,33416,0.771,9498.1,3
2026-05-06 00:34:36,10.4,98,24.42,40.09,71.99,3.64,33416,0.771,9506.2,3
2026-05-06 00:34:44,10.7,94.2,24.43,40.1,71.99,3.64,33416,0.771,9514.3,3
2026-05-06 00:34:52,11.2,113.9,24.42,40.09,71.99,3.64,33416,0.771,9522.4,3
2026-05-06 00:35:01,10.6,107.3,24.41,40.08,71.99,3.64,33416,0.771,9530.4,3
2026-05-06 00:35:09,15.5,169.7,24.47,40.14,71.99,3.64,33416,0.766,9538.5,3
2026-05-06 00:35:17,11,109.4,24.44,40.11,71.99,3.64,33416,0.766,9546.6,3
2026-05-06 00:35:25,10,109,24.42,40.1,71.99,3.64,33416,0.766,9554.7,5
2026-05-06 00:35:34,9.1,107.4,24.41,40.08,71.99,3.64,33416,0.766,9562.8,5
2026-05-06 00:35:42,7.3,85.5,24.42,40.1,71.99,3.64,33416,0.766,9570.8,5
2026-05-06 00:35:50,6.6,80.4,24.39,40.07,71.99,3.64,33416,0.766,9578.9,5
2026-05-06 00:35:59,10.2,92.1,24.39,40.07,71.99,3.64,33416,0.766,9587,5
2026-05-06 00:36:07,11.4,90.8,24.4,40.07,71.99,3.64,33416,0.766,9595,5
2026-05-06 00:36:15,6,71.7,24.42,40.1,71.99,3.64,33416,0.766,9603.2,5
2026-05-06 00:36:23,7.5,78.5,24.39,40.06,71.99,3.64,33416,0.766,9611.3,5
2026-05-06 00:36:32,6.2,67.2,24.4,40.06,71.99,3.64,33416,0.766,9619.3,5
2026-05-06 00:36:40,18.2,118.4,24.42,40.09,71.99,3.64,33416,0.766,9627.5,5
2026-05-06 00:36:48,7,96.2,24.39,40.06,71.99,3.64,33416,0.766,9635.7,5
2026-05-06 00:36:57,6,90.3,24.4,40.06,71.99,3.64,33416,0.766,9643.8,5
2026-05-06 00:37:05,7.5,75.2,24.39,40.06,71.99,3.64,33416,0.766,9651.9,3
2026-05-06 00:37:13,9.4,67.2,24.39,40.06,71.99,3.64,33416,0.766,9660,3
2026-05-06 00:37:21,11.4,115.4,24.36,40.03,71.99,3.64,33416,0.766,9668.1,3
2026-05-06 00:37:30,10.2,100.5,24.36,40.03,71.99,3.64,33416,0.766,9676.1,3
2026-05-06 00:37:38,11.6,87.4,24.36,40.03,71.99,3.64,33416,0.766,9684.2,3
2026-05-06 00:37:46,5.6,68.4,24.35,40.02,71.99,3.64,33416,0.766,9692.2,3
2026-05-06 00:37:54,14.5,100.3,24.36,40.02,71.99,3.64,33416,0.765,9700.3,3
2026-05-06 00:38:03,8.3,70.5,24.36,40.02,71.99,3.64,33416,0.765,9708.3,3
2026-05-06 00:38:11,15.5,121.4,24.38,40.04,71.99,3.64,33416,0.765,9716.5,3
2026-05-06 00:38:19,12,156.5,24.45,40.15,71.99,3.64,33416,0.765,9724.5,3
2026-05-06 00:38:28,13.2,97,24.37,40.05,71.99,3.64,33416,0.765,9732.6,3
2026-05-06 00:38:36,10.1,93.2,24.36,40.03,71.99,3.64,33416,0.765,9740.9,3
2026-05-06 00:38:44,9.2,103.6,24.36,40.04,71.99,3.64,33416,0.765,9749,3
2026-05-06 00:38:52,4.4,85.3,24.39,40.08,71.99,3.64,33416,0.765,9757.1,3
2026-05-06 00:39:01,9.6,101.6,24.39,40.07,71.99,3.64,33416,0.765,9765.3,3
2026-05-06 00:39:09,12,141.3,24.43,40.12,71.99,3.64,33416,0.765,9773.5,3
2026-05-06 00:39:17,8.2,79.4,24.39,40.08,71.99,3.64,33416,0.765,9781.5,3
2026-05-06 00:39:26,10.1,110.8,24.39,40.08,71.99,3.64,33416,0.765,9789.6,3
2026-05-06 00:39:34,11.2,111.9,24.39,40.08,71.99,3.64,33416,0.765,9797.8,3
2026-05-06 00:39:42,8.2,89,24.59,40.11,71.99,3.64,33416,0.765,9806,3
2026-05-06 00:39:50,8.9,97.7,24.49,40.05,71.99,3.64,33416,0.765,9814.1,3
2026-05-06 00:39:59,6.3,89.4,24.45,40.04,71.99,3.64,33416,0.765,9822.2,3
2026-05-06 00:40:07,7.7,68.3,24.42,40.05,71.99,3.64,33416,0.765,9830.4,3
2026-05-06 00:40:15,11.3,83.8,24.43,40.08,71.99,3.64,33416,0.765,9838.6,3
2026-05-06 00:40:24,5.8,82.9,24.4,40.05,71.99,3.64,33416,0.765,9846.6,3
2026-05-06 00:40:32,10.9,79.1,24.39,40.05,71.99,3.64,33416,0.765,9854.8,3
2026-05-06 00:40:40,13.3,126.8,24.39,40.06,71.99,3.64,33416,0.765,9862.9,3
2026-05-06 00:40:48,17.8,98.1,24.35,40.03,71.99,3.64,33416,0.765,9871,3
2026-05-06 00:40:57,9.1,99.6,24.35,40.03,71.99,3.64,33416,0.765,9879.1,3
2026-05-06 00:41:05,11,136.3,24.42,40.09,71.99,3.64,33416,0.765,9887.2,3
2026-05-06 00:41:13,6.7,75.7,24.4,40.09,71.99,3.64,33416,0.765,9895.2,3
2026-05-06 00:41:22,6.7,72.9,24.38,40.08,71.99,3.64,33416,0.765,9903.3,3
2026-05-06 00:41:30,5.3,72,24.37,40.06,71.99,3.64,33416,0.765,9911.5,5
2026-05-06 00:41:38,6.7,71.2,24.38,40.07,71.99,3.64,33416,0.765,9919.4,5
2026-05-06 00:41:47,5.4,83.9,24.38,40.07,71.99,3.64,33416,0.765,9927.6,5
2026-05-06 00:41:55,7.8,82.8,24.38,40.07,71.99,3.64,33416,0.765,9935.5,5
2026-05-06 00:42:03,4.9,64.4,24.37,40.07,71.99,3.64,33416,0.765,9943.6,5
2026-05-06 00:42:12,8.7,101.6,24.37,40.06,71.99,3.64,33416,0.766,9951.7,5
2026-05-06 00:42:20,7,71.7,24.35,40.04,71.99,3.64,33416,0.766,9959.7,5
2026-05-06 00:42:28,6.2,71.4,24.35,40.04,71.99,3.64,33416,0.767,9967.8,5
2026-05-06 00:42:36,6.6,76.3,24.35,40.03,71.99,3.64,33416,0.768,9975.7,5
2026-05-06 00:42:45,7.3,63.8,24.36,40.06,71.99,3.64,33416,0.769,9983.7,3
2026-05-06 00:42:53,6.6,71.2,24.35,40.04,71.99,3.64,33416,0.768,9991.7,3
2026-05-06 00:43:01,5.8,70.6,24.35,40.05,71.99,3.64,33416,0.769,9999.8,3
2026-05-06 00:43:10,7.8,147.8,24.39,40.09,71.99,3.64,33416,0.768,10007.9,3
2026-05-06 00:43:18,12.3,76.1,24.35,40.05,71.99,3.64,33416,0.769,10016,3
2026-05-06 00:43:26,5.5,68,24.35,40.05,71.99,3.64,33416,0.769,10024,3
2026-05-06 00:43:34,5.7,77.9,24.37,40.07,71.99,3.64,33416,0.769,10032.1,3
2026-05-06 00:43:43,9.6,70.2,24.37,40.07,71.99,3.64,33416,0.768,10040.2,3
2026-05-06 00:43:51,5.6,84.5,24.35,40.05,71.99,3.64,33416,0.769,10048.2,3
2026-05-06 00:43:59,7.1,83.3,24.35,40.05,71.99,3.64,33416,0.769,10056.3,3
2026-05-06 00:44:08,7.2,90.7,24.35,40.05,71.99,3.64,33416,0.769,10064.5,3
2026-05-06 00:44:16,5.3,71.6,24.38,40.08,71.99,3.64,33416,0.768,10072.6,3
2026-05-06 00:44:24,6.6,79,24.37,40.07,71.99,3.64,33416,0.768,10080.7,3
2026-05-06 00:44:32,6.5,95.5,24.36,40.06,71.99,3.64,33416,0.768,10088.8,3
2026-05-06 00:44:41,13.1,96.6,24.39,40.09,71.99,3.64,33416,0.768,10096.8,3
2026-05-06 00:44:49,5,71.5,24.36,40.06,71.99,3.64,33416,0.768,10105,3
2026-05-06 00:44:57,9.6,71,24.37,40.06,71.99,3.64,33416,0.768,10113,3
2026-05-06 00:45:06,8.1,73.4,24.37,40.06,71.99,3.64,33416,0.769,10121,3
2026-05-06 00:45:14,5.2,73.3,24.39,40.09,71.99,3.64,33416,0.769,10128.9,3
2026-05-06 00:45:22,6.1,68.7,24.37,40.07,71.99,3.64,33416,0.769,10137,3
2026-05-06 00:45:30,6.2,73.3,24.37,40.07,71.99,3.64,33416,0.769,10145,3
2026-05-06 00:45:39,9.5,137.1,24.43,40.13,71.99,3.64,33416,0.769,10153,3
2026-05-06 00:45:47,5.3,74.4,24.38,40.08,71.99,3.64,33416,0.769,10161,3
2026-05-06 00:45:55,5.6,81.5,24.38,40.09,71.99,3.64,33416,0.769,10169,3
2026-05-06 00:46:04,5.6,72,24.38,40.09,71.99,3.64,33416,0.769,10177.1,3
2026-05-06 00:46:12,11,99.6,24.39,40.1,71.99,3.64,33416,0.769,10185.2,3
2026-05-06 00:46:20,6.4,65.6,24.37,40.07,71.99,3.64,33416,0.769,10193.3,3
2026-05-06 00:46:28,5.8,129.1,24.39,40.09,71.99,3.64,33416,0.769,10201.4,3
2026-05-06 00:46:37,7,71.6,24.38,40.08,71.99,3.64,33416,0.769,10209.4,3
2026-05-06 00:46:45,6.6,72.3,24.4,40.11,71.99,3.64,33416,0.769,10217.5,3
2026-05-06 00:46:53,8.1,75.8,24.39,40.1,71.99,3.64,33416,0.769,10225.6,3
2026-05-06 00:47:02,8.8,78.9,24.38,40.09,71.99,3.64,33416,0.769,10233.5,3
2026-05-06 00:47:10,7.7,150.7,24.43,40.14,71.99,3.64,33416,0.769,10241.6,3
2026-05-06 00:47:18,6.2,72.2,24.39,40.09,71.99,3.64,33416,0.769,10249.8,3
2026-05-06 00:47:26,5.1,75.7,24.39,40.09,71.99,3.64,33416,0.769,10257.8,5
2026-05-06 00:47:35,11.4,70.8,24.4,40.09,71.99,3.64,33416,0.769,10265.8,5
2026-05-06 00:47:43,6.4,63.4,24.42,40.12,71.99,3.64,33416,0.769,10274,5
2026-05-06 00:47:51,7.3,78.4,24.4,40.1,71.99,3.64,33416,0.769,10282.1,5
2026-05-06 00:48:00,5.1,84.9,24.4,40.12,71.99,3.64,33416,0.769,10290,5
2026-05-06 00:48:08,6.3,66.9,24.41,40.11,71.99,3.64,33416,0.769,10298.2,5
2026-05-06 00:48:16,6.2,97.3,24.42,40.14,71.99,3.64,33416,0.769,10306.3,5
2026-05-06 00:48:24,6.2,85.3,24.41,40.12,71.99,3.64,33416,0.769,10314.3,5
2026-05-06 00:48:33,5.7,74.8,24.41,40.12,71.99,3.64,33416,0.77,10322.4,5
2026-05-06 00:48:41,13.1,87.2,24.44,40.16,71.99,3.64,33416,0.77,10330.5,5
2026-05-06 00:48:49,7,65.9,24.43,40.13,71.99,3.64,33416,0.77,10338.6,5
2026-05-06 00:48:58,5.4,69.2,24.42,40.14,71.99,3.64,33416,0.77,10346.7,5
2026-05-06 00:49:06,6.5,62.4,24.42,40.12,71.99,3.64,33416,0.77,10354.8,5
2026-05-06 00:49:14,6.3,81.7,24.42,40.13,71.99,3.64,33416,0.77,10362.9,5
2026-05-06 00:49:23,6.8,78.9,24.41,40.11,71.99,3.64,33416,0.77,10370.9,3
2026-05-06 00:49:31,6,68.9,24.4,40.11,71.99,3.64,33416,0.77,10379,3
2026-05-06 00:49:39,9.1,107.3,24.43,40.14,71.99,3.64,33416,0.77,10387.2,3
2026-05-06 00:49:47,5.5,65,24.4,40.1,71.99,3.64,33416,0.77,10395.4,3
2026-05-06 00:49:56,6.6,72.4,24.4,40.11,71.99,3.64,33416,0.77,10403.5,3
2026-05-06 00:50:04,5.5,75,24.41,40.13,71.99,3.64,33416,0.77,10411.6,3
2026-05-06 00:50:12,12.2,141.4,24.47,40.2,71.99,3.64,33416,0.77,10419.7,3
2026-05-06 00:50:21,10.1,143.9,23.92,40.14,71.99,3.64,33416,0.77,10427.8,3
2026-05-06 00:50:29,6.1,140.5,23.98,40.15,71.99,3.64,33416,0.77,10435.9,3
2026-05-06 00:50:37,9.2,126,24.11,40.15,71.99,3.64,33416,0.77,10444.1,3
2026-05-06 00:50:45,7,142.6,24.18,40.15,71.99,3.64,33416,0.77,10452.3,3
2026-05-06 00:50:54,7.9,132.5,24.15,40.14,71.99,3.64,33416,0.77,10460.3,3
2026-05-06 00:51:02,7.3,154.4,24.2,40.13,71.99,3.64,33416,0.77,10468.5,3
2026-05-06 00:51:10,7.7,134.4,24.4,40.13,71.99,3.64,33416,0.77,10476.7,3
2026-05-06 00:51:18,7.2,121.7,24.53,40.13,71.99,3.64,33416,0.77,10485,3
2026-05-06 00:51:27,8.8,151.3,24.54,40.12,71.99,3.64,33416,0.77,10493.1,3
2026-05-06 00:51:35,8.6,153.5,24.39,40.12,71.99,3.64,33416,0.77,10501.2,3
2026-05-06 00:51:43,7.9,152.6,24.36,40.12,71.99,3.64,33416,0.77,10509.2,3
2026-05-06 00:51:51,12.8,135.4,24.32,40.11,71.99,3.64,33416,0.771,10517.3,3
2026-05-06 00:52:00,8,139.2,24.25,40.11,71.99,3.64,33416,0.771,10525.5,3
2026-05-06 00:52:08,9.6,140.1,24.22,40.11,71.99,3.64,33416,0.771,10533.6,3
2026-05-06 00:52:16,8.1,139.2,24.18,40.13,71.99,3.64,33416,0.771,10541.8,3
2026-05-06 00:52:24,7.1,140.7,24.18,40.13,71.99,3.64,33416,0.771,10549.9,3
2026-05-06 00:52:32,7,144.8,24.3,40.12,71.99,3.64,33416,0.771,10558,3
2026-05-06 00:52:41,7.4,149.3,24.39,40.1,71.99,3.64,33416,0.771,10566.1,3
2026-05-06 00:52:49,7.3,140.4,24.42,40.11,71.99,3.64,33416,0.771,10574.2,3
2026-05-06 00:52:57,8.6,143.3,24.36,40.12,71.99,3.64,33416,0.771,10582.4,3
2026-05-06 00:53:05,10,156,24.34,40.08,71.99,3.64,33416,0.771,10590.4,3
2026-05-06 00:53:14,7.2,142.2,24.44,40.06,71.99,3.64,33416,0.771,10598.5,3
2026-05-06 00:53:22,8.3,145.7,24.6,40.06,71.99,3.64,33416,0.771,10606.6,3
2026-05-06 00:53:30,7.9,140.7,24.64,40.06,71.99,3.64,33416,0.771,10614.8,5
2026-05-06 00:53:38,9.4,149.5,24.58,40.06,71.99,3.64,33416,0.771,10622.9,5
2026-05-06 00:53:46,9.2,149.9,24.42,40.07,71.99,3.64,33416,0.771,10631,5
2026-05-06 00:53:55,8,146.1,24.37,40.06,71.99,3.64,33416,0.771,10639.2,5
2026-05-06 00:54:03,7.9,146.2,24.37,40.08,71.99,3.64,33416,0.771,10647.3,5
2026-05-06 00:54:11,8.6,153.5,24.28,40.1,71.99,3.64,33416,0.771,10655.3,5
2026-05-06 00:54:19,12,146.3,24.16,40.1,71.99,3.64,33416,0.771,10663.3,5
2026-05-06 00:54:28,7.6,161.2,24.1,40.08,71.99,3.64,33416,0.771,10671.5,5
2026-05-06 00:54:36,8.6,160.8,24.09,40.07,71.99,3.64,33416,0.771,10679.6,5
2026-05-06 00:54:44,8.5,162.1,24.29,40.08,71.99,3.64,33416,0.771,10687.7,5
2026-05-06 00:54:52,7.3,166.1,24.11,40.08,71.99,3.64,33416,0.771,10695.8,5
2026-05-06 00:55:01,7.1,155.9,24.06,40.04,71.99,3.64,33416,0.74,10703.9,3
2026-05-06 00:55:09,10.3,131.8,24.04,40.04,71.99,3.64,33416,0.74,10712,3
2026-05-06 00:55:17,10.3,152.7,24.11,40.05,71.99,3.64,33416,0.74,10719.9,3
2026-05-06 00:55:25,7.2,143.3,24.21,40.05,71.99,3.64,33416,0.74,10727.8,3
2026-05-06 00:55:33,7.8,144.3,24.2,40.05,71.99,3.64,33416,0.74,10735.9,3
2026-05-06 00:55:42,10.1,146.4,24.27,40.04,71.99,3.64,33416,0.74,10744,3
2026-05-06 00:55:50,12.6,137.4,24.27,40.05,71.99,3.64,33416,0.74,10752.1,3
2026-05-06 00:55:58,9.8,143.7,24.03,40.04,71.99,3.64,33416,0.74,10760.2,3
2026-05-06 00:56:06,8.8,138.9,23.91,40.04,71.99,3.64,33416,0.74,10768.3,3
2026-05-06 00:56:15,7.2,151.4,23.93,40.05,71.99,3.64,33416,0.74,10776.3,3
2026-05-06 00:56:23,8.7,144.4,23.9,40.05,71.99,3.64,33416,0.74,10784.4,3
2026-05-06 00:56:31,9.3,139.5,24.09,40.05,71.99,3.64,33416,0.74,10792.5,3
2026-05-06 00:56:39,8.3,134.1,24.04,40.05,71.99,3.64,33416,0.74,10800.6,3
2026-05-06 00:56:48,7.1,141.3,24.04,40.05,71.99,3.64,33416,0.74,10808.6,3
2026-05-06 00:56:56,10.8,154.2,24.34,40.05,71.99,3.64,33416,0.74,10816.6,3
2026-05-06 00:57:04,7.8,131.1,24.54,40.06,71.99,3.64,33416,0.74,10824.6,3
2026-05-06 00:57:12,8.6,134.3,24.5,40.07,71.99,3.64,33416,0.74,10832.7,3
2026-05-06 00:57:21,7.6,145.7,24.39,40.07,71.99,3.64,33416,0.74,10840.8,3
2026-05-06 00:57:29,8.2,156.6,24.21,40.07,71.99,3.64,33416,0.74,10848.8,3
2026-05-06 00:57:37,19.5,145.5,24.2,40.07,71.99,3.64,33416,0.74,10856.9,3
2026-05-06 00:57:45,17.1,136.9,24.07,40.07,71.99,3.64,33416,0.74,10865,3
2026-05-06 00:57:53,7.1,144.1,24.01,40.08,71.99,3.64,33416,0.74,10873.1,3
2026-05-06 00:58:02,8.5,132.3,24.11,40.07,71.99,3.64,33416,0.74,10881.1,3
2026-05-06 00:58:10,7.9,151.2,23.99,40.08,71.99,3.64,33416,0.74,10889.4,3
2026-05-06 00:58:18,7,136.4,23.96,40.07,71.99,3.64,33416,0.74,10897.5,3
