timestamp,cpu_pct,cpu_perf_pct,mem_used_gb,mem_commit_gb,mem_commit_limit_gb,pagefile_pct,stata_pid,stata_ws_gb,stata_cpu_sec,stata_threads
2026-05-05 21:07:55,8.2,169.8,23.52,40.26,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:08:03,7.4,124.3,23.5,40.24,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:08:11,6.3,141,23.5,40.25,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:08:19,10.8,178,23.58,40.33,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:08:28,8.6,136.5,23.52,40.28,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:08:36,0.8,108,23.49,40.24,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:08:44,1.1,128.3,23.48,40.24,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:08:52,0.6,93.2,23.47,40.23,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:09:00,1.6,136.2,23.5,40.27,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:09:09,3.9,119.3,23.49,40.26,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:09:17,3.9,122.3,23.46,40.23,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:09:25,2.9,171.6,23.52,40.29,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:09:33,10.8,163.3,23.48,40.28,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:09:41,8,189.4,22.94,40.25,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:09:50,2.8,184.8,23.12,40.24,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:09:58,3.5,175.8,23.16,40.2,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:10:06,4.6,177.9,23.12,40.18,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:10:14,3.3,184.6,23.21,40.16,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:10:23,4.9,189.2,23.45,40.16,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:10:31,9.1,188.7,23.59,40.18,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:10:39,8.6,200.2,23.54,40.18,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:10:47,2.8,188.2,23.39,40.17,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:10:55,2.4,187.9,23.41,40.17,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:11:04,6.6,188.1,23.34,40.16,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:11:12,3.7,186.1,23.2,40.16,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:11:20,3.4,184.8,23.16,40.16,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:11:28,2.3,186.2,23.15,40.15,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:11:36,3.6,194.3,23.3,40.14,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:11:45,5.6,190.6,23.13,39.76,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:11:53,3.4,184.7,23.09,39.76,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:12:01,8.8,188,23.04,39.76,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:12:09,3.7,186.1,23.2,39.85,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:12:17,5.1,178,23.31,39.78,71.99,3.63,46456,0.689,298.6,7
2026-05-05 21:12:26,5.9,187,23.24,39.77,71.99,3.64,46456,0.689,298.6,7
2026-05-05 21:12:34,3.7,179.8,23.14,39.77,71.99,3.64,46456,0.689,298.6,5
2026-05-05 21:12:42,1.6,183,23.05,39.77,71.99,3.64,46456,0.689,298.6,5
2026-05-05 21:12:50,2.1,184.8,23.02,39.77,71.99,3.64,46456,0.689,298.6,5
2026-05-05 21:12:58,1.4,178.9,23.01,39.77,71.99,3.64,46456,0.689,298.6,5
2026-05-05 21:13:07,13.6,186.9,22.91,39.81,71.99,3.64,46456,0.689,298.6,5
2026-05-05 21:13:15,5.5,185.2,22.75,39.77,71.99,3.64,46456,0.689,298.6,5
2026-05-05 21:13:23,1.9,189.3,22.69,39.77,71.99,3.64,46456,0.689,298.6,6
2026-05-05 21:13:31,2.6,183,22.9,39.78,71.99,3.64,46456,0.689,298.6,6
2026-05-05 21:13:39,7.1,190.8,22.76,39.77,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:13:48,1.9,182.4,22.73,39.77,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:13:56,6.1,186.4,22.67,39.75,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:14:04,3.4,189.7,22.78,39.75,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:14:12,4.9,187.2,22.85,39.76,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:14:20,2.6,187.4,22.86,39.76,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:14:29,3.3,180.5,23.01,39.76,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:14:37,2.1,190.7,22.74,39.75,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:14:45,2.8,186.3,22.57,39.76,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:14:53,6.4,187.7,22.6,39.76,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:15:01,2.2,189.9,22.6,39.76,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:15:10,5.5,185.5,22.82,39.85,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:15:18,3.4,183.1,22.75,39.78,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:15:26,11,191.6,22.92,39.75,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:15:34,11.3,188.6,23.14,39.74,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:15:42,9.4,187.2,23.16,39.74,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:15:51,3,184.9,23.08,39.75,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:15:59,3.4,190.5,22.84,39.74,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:16:07,2.7,186.5,22.87,39.77,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:16:15,3.8,184.9,22.7,39.75,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:16:23,4.4,191.5,22.75,39.73,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:16:32,3.1,187.4,22.64,39.75,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:16:40,2.1,183.4,22.6,39.73,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:16:48,2.4,178.9,22.73,39.74,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:16:56,2.8,188.3,22.8,39.74,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:17:04,1.7,185.9,22.77,39.74,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:17:13,19.5,199.2,22.78,39.72,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:17:21,2,190,22.56,39.59,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:17:29,2.8,187.5,22.52,39.59,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:17:37,6.6,185,22.86,39.83,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:17:45,52.2,190.4,23.01,39.87,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:17:54,52.3,191.1,23.04,39.88,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:18:02,53.3,191.1,23.1,39.9,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:18:10,55.3,189.7,23.04,39.99,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:18:19,31.4,196.6,23.01,39.96,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:18:27,26.2,190.3,22.76,39.93,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:18:35,18.4,194.8,22.78,39.91,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:18:43,15.3,190.1,22.87,39.89,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:18:51,8.5,194.7,23.04,39.88,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:19:00,9.1,193,23,39.8,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:19:08,8.8,182.4,22.87,39.8,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:19:16,2.3,186.4,22.88,39.8,71.99,3.63,46456,0.689,298.6,4
2026-05-05 21:19:24,2.5,191.1,22.87,39.8,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:19:32,5.1,187,22.91,39.81,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:19:41,2.9,183.9,23.03,39.79,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:19:49,11.7,181.9,23.1,39.79,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:19:57,3.2,189.4,23.08,39.78,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:20:05,2.5,196.4,23.1,39.79,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:20:13,4,179.5,23.43,39.83,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:20:22,1.7,193.3,23.65,39.82,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:20:30,2.8,190.5,23.81,39.8,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:20:38,1.8,179.3,23.74,39.8,71.99,3.63,46456,0.689,298.6,6
2026-05-05 21:20:46,3,191.5,23.94,39.79,71.99,3.66,46456,0.689,298.6,6
2026-05-05 21:20:54,2.2,184.2,23.59,39.78,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:21:03,1.7,191.1,23.56,39.78,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:21:11,6.7,182.4,23.75,39.83,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:21:19,3.3,184.2,24.06,39.9,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:21:27,5,189,24.23,39.9,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:21:35,1.9,169.3,24.3,39.9,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:21:44,7.5,177.6,24.1,39.85,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:21:52,5.2,190.6,24.1,39.83,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:22:00,3.3,189.3,23.96,39.79,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:22:08,1.8,165.6,23.92,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:22:16,2.7,180.5,23.96,39.9,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:22:25,2.1,171.1,24.09,39.89,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:22:33,2.2,181.5,24.13,39.89,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:22:41,3.6,195.9,23.93,39.88,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:22:49,4,186.8,23.64,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:22:57,5.1,180.4,23.46,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:23:06,2.5,188.7,23.57,39.79,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:23:14,5.6,182.8,23.62,39.82,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:23:22,7.3,187.8,23.81,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:23:30,1.9,180.8,23.9,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:23:38,8.3,176.8,23.89,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:23:47,1.8,165.5,23.64,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:23:55,1.7,179.5,23.55,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:24:03,2.6,179.4,23.67,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:24:11,2.4,178.6,23.5,39.82,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:24:20,3.1,185.3,23.45,39.84,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:24:28,3.1,190.8,23.45,39.83,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:24:36,6.7,186.9,23.57,39.82,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:24:44,3.8,181.8,23.7,39.79,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:24:52,5,179.7,23.78,39.81,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:25:01,3.5,185.7,23.83,39.82,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:25:09,1.5,157,23.72,39.81,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:25:17,4.2,181.9,23.71,39.82,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:25:25,6.7,173.3,23.64,39.82,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:25:33,4.6,179.1,23.8,39.81,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:25:42,3.5,176.1,23.67,39.84,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:25:50,1.5,184.9,23.42,39.84,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:25:58,2.5,162,23.39,39.83,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:26:06,2.5,173.1,23.32,39.82,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:26:14,6.6,175.5,23.69,39.83,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:26:23,5.6,125.3,23.18,39.82,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:26:31,4.7,85.6,23.17,39.8,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:26:39,0.1,93.9,23.17,39.8,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:26:47,6.8,158.5,23.19,39.82,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:26:56,5.3,93,23.16,39.78,71.99,3.67,46456,0.689,298.6,6
2026-05-05 21:27:04,8.2,127.4,23.17,39.79,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:27:12,7.1,116.7,23.17,39.79,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:27:20,1.3,111.4,23.2,39.82,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:27:29,1.6,105.5,23.19,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:27:37,2.5,117.1,23.19,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:27:45,0.8,88.8,23.19,39.8,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:27:53,3.4,86.4,23.17,39.79,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:28:02,0.6,84.9,23.13,39.75,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:28:10,0.9,86.3,23.13,39.75,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:28:18,11.5,167.5,23.15,39.77,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:28:26,2.9,112,23.16,39.79,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:28:34,5.1,92.7,23.15,39.79,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:28:43,4.7,127.1,23.41,40.14,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:28:51,0.9,84,23.42,40.14,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:28:59,5.5,97.9,23.39,40.11,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:29:07,8,97.7,23.43,40.14,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:29:16,4.7,156.4,23.44,40.16,71.99,3.67,46456,0.689,298.6,4
2026-05-05 21:29:24,0.6,88.3,23.44,40.16,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:29:32,3.6,99.2,23.39,40.12,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:29:40,0.1,134.1,23.42,40.16,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:29:49,5.8,129.4,23.42,40.14,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:29:57,1.9,89,23.39,40.12,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:30:05,20.3,134.7,23.5,40.18,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:30:13,5.6,123.5,23.46,40.14,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:30:22,2.2,120.3,23.49,40.18,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:30:30,2,114.3,23.46,40.16,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:30:38,3.3,113.9,23.45,40.14,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:30:46,4.2,161.1,23.48,40.17,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:30:55,7.1,116,23.42,40.11,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:31:03,7.3,121.5,23.41,40.1,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:31:11,1.5,154.4,23.46,40.16,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:31:19,15.2,152.8,23.53,40.24,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:31:28,2.9,142,23.48,40.19,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:31:36,10.7,186,23.5,40.22,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:31:44,6.6,188.2,23.54,40.27,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:31:52,10.2,133.7,23.58,40.3,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:32:01,11.4,189.6,23.65,40.37,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:32:09,16.6,189.9,23.71,40.44,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:32:17,4.7,177.4,23.61,40.34,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:32:25,11.5,177.5,23.58,40.32,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:32:33,8.3,189.8,23.58,40.32,71.99,3.67,46456,0.689,298.7,6
2026-05-05 21:32:42,4.7,89.4,23.55,40.29,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:32:50,1.8,133,23.53,40.26,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:32:58,5.8,89.8,23.51,40.25,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:33:06,1,126.2,23.53,40.27,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:33:15,2.2,102.3,23.47,40.22,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:33:23,1.4,162.8,23.48,40.24,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:33:31,5.4,135.9,23.5,40.27,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:33:39,6.1,108.9,23.47,40.24,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:33:48,22.4,186.3,23.57,40.35,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:33:56,24.1,191,23.6,40.37,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:34:04,17.1,193.6,23.64,40.42,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:34:12,11,171.3,23.66,40.44,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:34:20,11.5,179.2,23.7,40.49,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:34:29,10,167.5,23.69,40.48,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:34:37,12.1,163.7,23.75,40.54,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:34:45,19.8,186,23.6,40.27,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:34:53,17.3,182.4,23.47,40.15,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:35:02,20,189.7,23.49,40.17,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:35:10,10.9,178.2,23.49,40.17,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:35:18,15.9,184.1,23.58,40.26,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:35:26,10.1,177.1,23.43,40.12,71.99,3.67,46456,0.689,298.7,4
2026-05-05 21:35:35,23.2,191.3,22.83,39.48,71.99,3.67,,,,
2026-05-05 21:35:43,7.8,178.9,22.7,39.28,71.99,3.67,,,,
