index | b_base                   | b_new                    | equal
    1 |   1.0898500904123823e+01 |   1.0898500904123823e+01 | 1
    2 |   1.0939442730077005e+01 |   1.0939442730077005e+01 | 1
    3 |   1.1162616024051511e+01 |   1.1162616024051511e+01 | 1
    4 |   1.0930954562539823e+01 |   1.0930954562539823e+01 | 1
    5 |   1.1080523445445721e+01 |   1.1080523445445721e+01 | 1
    6 |   1.0999622226869928e+01 |   1.0999622226869928e+01 | 1
    7 |   1.1024867285372258e+01 |   1.1024867285372258e+01 | 1
    8 |   1.1035958346994322e+01 |   1.1035958346994322e+01 | 1
    9 |   1.0889721970579094e+01 |   1.0889721970579094e+01 | 1
   10 |   1.1000443580621878e+01 |   1.1000443580621878e+01 | 1
   11 |   1.1298517828923769e+01 |   1.1298517828923769e+01 | 1
   12 |   1.1156818204406255e+01 |   1.1156818204406255e+01 | 1
   13 |   1.0604339736139220e+01 |   1.0604339736139220e+01 | 1
   14 |   1.0784262458216178e+01 |   1.0784262458216178e+01 | 1
   15 |   1.1139900625698335e+01 |   1.1139900625698335e+01 | 1
   16 |   1.1110045241270365e+01 |   1.1110045241270365e+01 | 1
   17 |   1.0945487879005178e+01 |   1.0945487879005178e+01 | 1
   18 |   1.0982420491477042e+01 |   1.0982420491477042e+01 | 1
   19 |   1.0865117792346247e+01 |   1.0865117792346247e+01 | 1
   20 |   1.1110725192623068e+01 |   1.1110725192623068e+01 | 1
   21 |   1.1030784762351457e+01 |   1.1030784762351457e+01 | 1
   22 |   1.1377180511732353e+01 |   1.1377180511732353e+01 | 1
   23 |   1.1163270413769766e+01 |   1.1163270413769766e+01 | 1
   24 |   1.1143655229640885e+01 |   1.1143655229640885e+01 | 1
   25 |   1.1116331603463415e+01 |   1.1116331603463415e+01 | 1
   26 |   1.1050762172337492e+01 |   1.1050762172337492e+01 | 1
   27 |   1.1633091553005787e+01 |   1.1633091553005787e+01 | 1
   28 |   1.1329072440288513e+01 |   1.1329072440288513e+01 | 1
   29 |   1.0961221185679536e+01 |   1.0961221185679536e+01 | 1
   30 |   1.1323032527032261e+01 |   1.1323032527032261e+01 | 1
   31 |   1.1437566804214292e+01 |   1.1437566804214292e+01 | 1
   32 |   6.4488321814416660e-02 |   6.4488321814416660e-02 | 1
   33 |  -2.2452517761012419e-01 |  -2.2452517761012419e-01 | 1
   34 |   1.1312308927282656e+01 |   1.1312308927282656e+01 | 1
   35 |   2.1078361712026056e-01 |   2.1078361712026056e-01 | 1
   36 |   3.8332890039221879e-01 |   3.8332890039221879e-01 | 1
   37 |   5.9861217639272157e-01 |   5.9861217639272157e-01 | 1
   38 |   1.1003869188712947e+00 |   1.1003869188712947e+00 | 1
   39 |  -8.7186842159842053e-03 |  -8.7186842159842053e-03 | 1
   40 |   1.0859550039045256e+01 |   1.0859550039045256e+01 | 1
   41 |   2.7050355133003817e-01 |   2.7050355133003817e-01 | 1
