index | b_base                   | b_new                    | equal
    1 |   9.5567687192358850e+00 |   9.5567687192358850e+00 | 1
    2 |   9.6138543958419316e+00 |   9.6138543958419316e+00 | 1
    3 |   9.7441273453544746e+00 |   9.7441273453544746e+00 | 1
    4 |   9.7572634651339385e+00 |   9.7572634651339385e+00 | 1
    5 |   9.4927492382040537e+00 |   9.4927492382040537e+00 | 1
    6 |   9.4327220010232775e+00 |   9.4327220010232775e+00 | 1
    7 |   1.0107026737295454e+01 |   1.0107026737295454e+01 | 1
    8 |   9.4593366664194853e+00 |   9.4593366664194853e+00 | 1
    9 |   9.5996251002007824e+00 |   9.5996251002007824e+00 | 1
   10 |   9.8580000807213821e+00 |   9.8580000807213821e+00 | 1
   11 |   1.0319595940337756e+01 |   1.0319595940337756e+01 | 1
   12 |   1.0040579023322813e+01 |   1.0040579023322813e+01 | 1
   13 |   9.6912096393532856e+00 |   9.6912096393532856e+00 | 1
   14 |   9.4039581411169387e-02 |   9.4039581411169387e-02 | 1
   15 |  -1.3053587032094663e-01 |  -1.3053587032094663e-01 | 1
   16 |   9.9955061832730454e+00 |   9.9955061832730454e+00 | 1
   17 |   3.0007034975051278e-01 |   3.0007034975051278e-01 | 1
   18 |   5.6324164338348948e-01 |   5.6324164338348948e-01 | 1
   19 |   7.9795800662799754e-01 |   7.9795800662799754e-01 | 1
   20 |   1.9773372740055639e-03 |   1.9773372740055639e-03 | 1
   21 |  -8.3929418765432191e-05 |  -8.3929418765432191e-05 | 1
   22 |   9.5641040969600137e+00 |   9.5641040969600137e+00 | 1
   23 |   4.0240260244292397e-01 |   4.0240260244292397e-01 | 1
