index | b_base                   | b_new                    | equal
    1 |   1.1352881704628103e+01 |   1.1352881704628103e+01 | 1
    2 |   1.1161245131833851e+01 |   1.1161245131833851e+01 | 1
    3 |   1.1448154161915474e+01 |   1.1448154161915474e+01 | 1
    4 |   1.1216240254907659e+01 |   1.1216240254907659e+01 | 1
    5 |   1.1505589143314575e+01 |   1.1505589143314575e+01 | 1
    6 |   1.1193645006243610e+01 |   1.1193645006243610e+01 | 1
    7 |   1.1414801620052593e+01 |   1.1414801620052593e+01 | 1
    8 |   1.1264031580315081e+01 |   1.1264031580315081e+01 | 1
    9 |   1.1508858394396169e+01 |   1.1508858394396169e+01 | 1
   10 |   1.1315765080102032e+01 |   1.1315765080102032e+01 | 1
   11 |   1.1425985892429194e+01 |   1.1425985892429194e+01 | 1
   12 |   1.1303560395409111e+01 |   1.1303560395409111e+01 | 1
   13 |   1.1549746488593851e+01 |   1.1549746488593851e+01 | 1
   14 |   1.1345580694566365e+01 |   1.1345580694566365e+01 | 1
   15 |   1.1460179877281757e+01 |   1.1460179877281757e+01 | 1
   16 |   1.1296230274103197e+01 |   1.1296230274103197e+01 | 1
   17 |   1.1662848224104707e+01 |   1.1662848224104707e+01 | 1
   18 |   1.1478786338057461e+01 |   1.1478786338057461e+01 | 1
   19 |   1.1463763772096261e+01 |   1.1463763772096261e+01 | 1
   20 |   1.1316166370027863e+01 |   1.1316166370027863e+01 | 1
   21 |   1.1493288034646948e+01 |   1.1493288034646948e+01 | 1
   22 |   1.1392994783270895e+01 |   1.1392994783270895e+01 | 1
   23 |   1.1415538098508673e+01 |   1.1415538098508673e+01 | 1
   24 |   1.1361789218569518e+01 |   1.1361789218569518e+01 | 1
   25 |   1.1639078561922604e+01 |   1.1639078561922604e+01 | 1
   26 |   1.1439028244955114e+01 |   1.1439028244955114e+01 | 1
   27 |   1.1416372909928933e+01 |   1.1416372909928933e+01 | 1
   28 |   1.1310367081783884e+01 |   1.1310367081783884e+01 | 1
   29 |   1.1682811258653878e+01 |   1.1682811258653878e+01 | 1
   30 |   1.1379781087944270e+01 |   1.1379781087944270e+01 | 1
   31 |   1.1402345595372942e+01 |   1.1402345595372942e+01 | 1
   32 |   8.4987775495788609e-01 |   8.4987775495788609e-01 | 1
   33 |  -2.8532158853925780e+00 |  -2.8532158853925780e+00 | 1
   34 |   1.1303733199064476e+01 |   1.1303733199064476e+01 | 1
   35 |   1.1369828951949346e+01 |   1.1369828951949346e+01 | 1
   36 |  -4.7195523424160452e-01 |  -4.7195523424160452e-01 | 1
