index | b_base                   | b_new                    | equal
    1 |   6.4488321814416660e-02 |   6.4488321814416660e-02 | 1
    2 |   1.4380298346954208e-02 |   1.4380298346954208e-02 | 1
    3 |   6.6394129138286975e-02 |   6.6394129138286975e-02 | 1
    4 |   3.2812149138892341e-02 |   3.2812149138892341e-02 | 1
    5 |   5.0976509608497728e-02 |   5.0976509608497728e-02 | 1
    6 |   4.5308358364484089e-02 |   4.5308358364484089e-02 | 1
    7 |   4.2818135783905274e-02 |   4.2818135783905274e-02 | 1
    8 |   7.5651884171595296e-02 |   7.5651884171595296e-02 | 1
    9 |   5.0792095011460280e-02 |   5.0792095011460280e-02 | 1
   10 |  -1.6133078529526015e-02 |  -1.6133078529526015e-02 | 1
   11 |   1.5682054832556767e-02 |   1.5682054832556767e-02 | 1
   12 |   1.3972738104598209e-01 |   1.3972738104598209e-01 | 1
   13 |   9.9330199915556167e-02 |   9.9330199915556167e-02 | 1
   14 |   1.9480477196685782e-02 |   1.9480477196685782e-02 | 1
   15 |   2.6183762687994251e-02 |   2.6183762687994251e-02 | 1
   16 |   6.3131033677638920e-02 |   6.3131033677638920e-02 | 1
   17 |   5.4838732302787851e-02 |   5.4838732302787851e-02 | 1
   18 |   8.1176141659276474e-02 |   8.1176141659276474e-02 | 1
   19 |   2.6031096489762331e-02 |   2.6031096489762331e-02 | 1
   20 |   4.3979735794725520e-02 |   4.3979735794725520e-02 | 1
   21 |  -3.3794831358412269e-02 |  -3.3794831358412269e-02 | 1
   22 |   1.4233371379236782e-02 |   1.4233371379236782e-02 | 1
   23 |   1.8637474079629068e-02 |   1.8637474079629068e-02 | 1
   24 |   2.4772316100078129e-02 |   2.4772316100078129e-02 | 1
   25 |   3.9494304269420688e-02 |   3.9494304269420688e-02 | 1
   26 |  -9.1253303352721804e-02 |  -9.1253303352721804e-02 | 1
   27 |  -2.2993358073003511e-02 |  -2.2993358073003511e-02 | 1
   28 |   5.9598510202184159e-02 |   5.9598510202184159e-02 | 1
   29 |  -2.1637245476393716e-02 |  -2.1637245476393716e-02 | 1
   30 |  -4.7353074403136422e-02 |  -4.7353074403136422e-02 | 1
