index | b_base                   | b_new                    | equal
    1 |   8.4839695388187553e-01 |   8.4839695388187553e-01 | 1
    2 |  -1.3830348894997138e+00 |  -1.3830348894997138e+00 | 1
    3 |   1.2226106862384001e-01 |   1.2226106862384001e-01 | 1
    4 |  -6.3317001935189410e-02 |  -6.3317001935189410e-02 | 1
    5 |   1.7270540872897255e+00 |   1.7270540872897255e+00 | 1
    6 |   1.3565847150716970e+00 |   1.3565847150716970e+00 | 1
    7 |   5.2766276575498283e-01 |   5.2766276575498283e-01 | 1
    8 |   4.7104540662598515e-01 |   4.7104540662598515e-01 | 1
    9 |   2.1059642098272722e+00 |   2.1059642098272722e+00 | 1
   10 |   1.3713572312333406e+01 |   1.3713572312333406e+01 | 1
   11 |   8.3906533079631829e-01 |   8.3906533079631829e-01 | 1
   12 |  -1.5212909503787935e+00 |  -1.5212909503787935e+00 | 1
   13 |   1.3262055909152108e+00 |   1.3262055909152108e+00 | 1
   14 |   2.2585254616504682e+00 |   2.2585254616504682e+00 | 1
   15 |   4.3062360963510443e-01 |   4.3062360963510443e-01 | 1
   16 |   2.8294643258111218e-01 |   2.8294643258111218e-01 | 1
   17 |   7.8543133703236900e-01 |   7.8543133703236900e-01 | 1
   18 |   3.3838916927139620e+00 |   3.3838916927139620e+00 | 1
   19 |   5.9881048879052023e-01 |   5.9881048879052023e-01 | 1
   20 |   2.1633206664566740e+00 |   2.1633206664566740e+00 | 1
   21 |   1.4782877281013720e+00 |   1.4782877281013720e+00 | 1
   22 |   1.9326271951558600e+00 |   1.9326271951558600e+00 | 1
   23 |   2.8509256228788493e-01 |   2.8509256228788493e-01 | 1
   24 |  -4.0537451720207063e-02 |  -4.0537451720207063e-02 | 1
   25 |   8.7394775557983251e-01 |   8.7394775557983251e-01 | 1
   26 |   3.1416100701137899e+00 |   3.1416100701137899e+00 | 1
   27 |   5.3752299233997036e-01 |   5.3752299233997036e-01 | 1
   28 |  -3.0357287345223483e-01 |  -3.0357287345223483e-01 | 1
   29 |   3.8456969928229540e-01 |   3.8456969928229540e-01 | 1
   30 |   5.1212125369466133e-01 |   5.1212125369466133e-01 | 1
