index | b_base                   | b_new                    | equal
    1 |   9.7704170933622514e+00 |   9.7704170933622514e+00 | 1
    2 |   9.7420389862455092e+00 |   9.7420389862455092e+00 | 1
    3 |   1.0023839988719743e+01 |   1.0023839988719743e+01 | 1
    4 |   9.7953576646872449e+00 |   9.7953576646872449e+00 | 1
    5 |   9.8083195109349468e+00 |   9.8083195109349468e+00 | 1
    6 |   9.7004977534194179e+00 |   9.7004977534194179e+00 | 1
    7 |   5.3893284116295229e+02 |   5.3893284116295229e+02 | 1
    8 |   9.3512639024121373e+00 |   9.3512639024121373e+00 | 1
    9 |   9.9584215032633949e+00 |   9.9584215032633949e+00 | 1
   10 |   9.9975555321693133e+00 |   9.9975555321693133e+00 | 1
   11 |   1.0978556318331146e+01 |   1.0978556318331146e+01 | 1
   12 |   1.0342215580663336e+01 |   1.0342215580663336e+01 | 1
   13 |   9.9884083661950598e+00 |   9.9884083661950598e+00 | 1
   14 |   4.0312205831211601e-01 |   4.0312205831211601e-01 | 1
   15 |  -7.5101451988816792e-01 |  -7.5101451988816792e-01 | 1
   16 |   1.0130348912851595e+01 |   1.0130348912851595e+01 | 1
   17 |   9.8517500394488344e+00 |   9.8517500394488344e+00 | 1
   18 |   1.0808761499658535e-01 |   1.0808761499658535e-01 | 1
