index | b_base                   | b_new                    | equal
    1 |   9.3629470355920539e+00 |   9.3629470355920539e+00 | 1
    2 |   9.4583617974239402e+00 |   9.4583617974239402e+00 | 1
    3 |   9.6317599827019578e+00 |   9.6317599827019578e+00 | 1
    4 |   9.6055222364982953e+00 |   9.6055222364982953e+00 | 1
    5 |   9.4685706423956955e+00 |   9.4685706423956955e+00 | 1
    6 |   9.0921101072492778e+00 |   9.0921101072492778e+00 | 1
    7 |   9.9882303667770280e+00 |   9.9882303667770280e+00 | 1
    8 |   9.2966709127650233e+00 |   9.2966709127650233e+00 | 1
    9 |   9.4543825039221723e+00 |   9.4543825039221723e+00 | 1
   10 |   9.7927746428187135e+00 |   9.7927746428187135e+00 | 1
   11 |   1.0179417055041046e+01 |   1.0179417055041046e+01 | 1
   12 |   9.8823170195327510e+00 |   9.8823170195327510e+00 | 1
   13 |   9.5274460717919780e+00 |   9.5274460717919780e+00 | 1
   14 |   7.2485801704916003e-02 |   7.2485801704916003e-02 | 1
   15 |  -1.2481333223294393e-01 |  -1.2481333223294393e-01 | 1
   16 |   9.8147007501947279e+00 |   9.8147007501947279e+00 | 1
   17 |   2.9558110770372903e-01 |   2.9558110770372903e-01 | 1
   18 |   5.3992892304212425e-01 |   5.3992892304212425e-01 | 1
   19 |   7.6895344925878173e-01 |   7.6895344925878173e-01 | 1
   20 |   5.4940618859799905e-03 |   5.4940618859799905e-03 | 1
   21 |   9.4057226964650908e+00 |   9.4057226964650908e+00 | 1
   22 |   4.2085276370486996e-01 |   4.2085276370486996e-01 | 1
