index | b_base                   | b_new                    | equal
    1 |   1.4009490459676620e+01 |   1.4009490459676620e+01 | 1
    2 |   1.4154572534152830e+01 |   1.4154572534152830e+01 | 1
    3 |   1.3771909816528261e+01 |   1.3771909816528261e+01 | 1
    4 |   1.4087390819056088e+01 |   1.4087390819056088e+01 | 1
    5 |   1.4445643685539867e+01 |   1.4445643685539867e+01 | 1
    6 |   1.7101297530094513e+01 |   1.7101297530094513e+01 | 1
    7 |   1.4660302210382911e+01 |   1.4660302210382911e+01 | 1
    8 |   4.5756664919352880e-01 |   4.5756664919352880e-01 | 1
    9 |  -1.3505087746673419e+00 |  -1.3505087746673419e+00 | 1
   10 |   1.3495054745881111e+01 |   1.3495054745881111e+01 | 1
   11 |   1.4235605419957979e+01 |   1.4235605419957979e+01 | 1
   12 |   1.8118423735984626e-01 |   1.8118423735984626e-01 | 1
