index | b_base                   | b_new                    | equal
    1 |   9.4039581411169387e-02 |   9.4039581411169387e-02 | 1
    2 |   7.7034288567272846e-02 |   7.7034288567272846e-02 | 1
    3 |   7.5319553739220321e-02 |   7.5319553739220321e-02 | 1
    4 |   1.0984814856378522e-01 |   1.0984814856378522e-01 | 1
    5 |   1.1768385621213973e-01 |   1.1768385621213973e-01 | 1
    6 |   2.9662900601314726e-02 |   2.9662900601314726e-02 | 1
    7 |   1.1420968770134494e-01 |   1.1420968770134494e-01 | 1
    8 |   9.5897014901740851e-02 |   9.5897014901740851e-02 | 1
    9 |   6.2169811950326732e-02 |   6.2169811950326732e-02 | 1
   10 |   1.9149946787579003e-03 |   1.9149946787579003e-03 | 1
   11 |   3.8336710775570770e-02 |   3.8336710775570770e-02 | 1
   12 |   8.3941947375526030e-02 |   8.3941947375526030e-02 | 1
